Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,spearman_median_ensemble_1,spearman_median_ensemble_2,spearman_median_ensemble_3,spearman_median_ensemble_4,spearman_median_ensemble_5,spearman_median_ensemble_6,spearman_median_ensemble_7,spearman_median_ensemble_8,spearman_median_ensemble_9,spearman_median_ensemble_10,spearman_median_ensemble_11,spearman_median_ensemble_12,spearman_median_ensemble_13,spearman_median_ensemble_14,spearman_median_ensemble_15,spearman_median_ensemble_16,spearman_median_ensemble_17,spearman_median_ensemble_18,spearman_median_ensemble_19,spearman_median_ensemble_20,spearman_median_ensemble_21,spearman_median_ensemble_22,spearman_median_ensemble_23,spearman_median_ensemble_24,spearman_median_ensemble_25,spearman_median_ensemble_26,spearman_median_ensemble_27,spearman_median_ensemble_28,spearman_median_ensemble_29,spearman_median_ensemble_30,spearman_median_ensemble_31,spearman_median_ensemble_32,spearman_median_ensemble_33,spearman_median_ensemble_34,spearman_median_ensemble_35,spearman_median_ensemble_36,spearman_median_ensemble_37,spearman_median_ensemble_38,spearman_median_ensemble_39,spearman_median_ensemble_40,spearman_median_ensemble_41,spearman_median_ensemble_42,spearman_median_ensemble_43,spearman_median_ensemble_44,spearman_median_ensemble_45,spearman_median_ensemble_46,spearman_median_ensemble_47,spearman_median_ensemble_48,spearman_median_ensemble_49,spearman_median_ensemble_50,spearman_median_ensemble_51,spearman_median_ensemble_52,spearman_median_ensemble_53,spearman_median_ensemble_54
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9UQB9,AURKC,AURKC,6.99842656228167,6.630548567140835,6.99842656228167,6.630548567140835,6.68929003589681,6.686779617948405,6.68929003589681,6.735522017948405,6.68929003589681,6.686779617948405,6.68929003589681,6.735522017948405,6.68929003589681,6.686779617948405,6.6842692,6.6800566964999994,6.675844193,6.6800566964999994,6.675844193,6.631314296499999,6.675844193,6.6388077965,6.675844193,6.6388077965,6.675844193,6.6800566964999994,6.6842692,6.6800566964999994,6.6842692,6.686779617948405,6.6842692,6.6800566964999994,6.675844193,6.6388077965,6.675844193,6.6800566964999994,6.675844193,6.6800566964999994,6.6842692,6.6800566964999994,6.675844193,6.6388077965,6.675844193,6.6388077965,6.6017714,6.597293876422119,6.6017714,6.6388077965,6.6017714,6.597293876422119,6.59281635284424,6.5898003764221205,6.59281635284424,6.597293876422119
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9Y4K4,MAP4K5,MAP4K5,5.85627489863758,6.18700259981879,6.293,6.25733519010072,6.293,6.31549985,6.3379997,6.34776335,6.3379997,6.32823605,6.3379997,6.34776335,6.357527,6.34776335,6.3379997,6.32823605,6.3184724,6.32823605,6.3184724,6.32823605,6.3379997,6.32823605,6.3379997,6.32823605,6.3379997,6.32823605,6.3379997,6.32823605,6.3379997,6.32823605,6.3184724,6.32823605,6.3379997,6.32823605,6.3379997,6.339085025,6.3379997,6.339085025,6.34017035,6.339085025,6.3379997,6.32823605,6.3184724,6.3057362,6.293,6.2849955,6.293,6.3057362,6.3184724,6.3057362,6.3184724,6.3057362,6.3184724,6.31963135
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9Y616,IRAK3,IRAK3,6.00658344570484,5.971185602852421,6.00658344570484,5.971185602852421,6.00658344570484,6.11779172285242,6.229,6.11779172285242,6.00658344570484,6.09113572285242,6.175688,6.202344,6.229,6.202344,6.175688,6.15412948931208,6.13257097862416,6.15412948931208,6.175688,6.15412948931208,6.175688,6.190244,6.2048,6.190244,6.2048,6.207398141,6.209996282,6.207398141,6.209996282,6.21463254041406,6.209996282,6.21463254041406,6.21926879882812,6.21463254041406,6.21926879882812,6.22413439941406,6.21926879882812,6.22413439941406,6.229,6.22413439941406,6.21926879882812,6.21463254041406,6.209996282,6.207398141,6.2048,6.190244,6.2048,6.207398141,6.209996282,6.207398141,6.2048,6.190244,6.2048,6.207398141
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,O14578,CIT,CIT,6.26709614502633,6.488950778513165,6.26709614502633,6.266805896526325,6.26651564802632,6.25075782401316,6.235,6.07776681695896,5.92053363391792,5.9360713169589605,5.951609,6.00580888713816,5.965423107,6.01271594063816,5.965423107,5.9585160535,5.951609,5.9585160535,5.951609,5.9360713169589605,5.951609,5.9585160535,5.965423107,5.9585160535,5.965423107,6.01271594063816,6.06000877427632,6.01271594063816,6.06000877427632,6.07955438713816,6.06000877427632,6.06647938713816,6.06000877427632,6.032840220867181,6.06000877427632,6.06647938713816,6.06000877427632,6.032840220867181,6.00567166745804,5.985547387229021,6.00567166745804,6.032840220867181,6.06000877427632,6.032840220867181,6.00567166745804,6.032840220867181,6.00567166745804,5.985547387229021,5.965423107,5.985547387229021,6.00567166745804,5.985547387229021,6.00567166745804,6.032840220867181
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,O96017,CHEK2,CHEK2,6.08290360717979,5.789443499089895,5.986,6.02715614230433,6.06831228460866,6.075607945894225,6.08290360717979,6.085538053589895,6.08290360717979,6.085538053589895,6.0881725,6.12130145,6.0881725,6.085538053589895,6.08290360717979,6.075607945894225,6.06831228460866,6.075607945894225,6.06831228460866,6.075607945894225,6.08290360717979,6.085538053589895,6.0881725,6.085538053589895,6.08290360717979,6.075607945894225,6.06831228460866,6.051536642304329,6.06831228460866,6.075607945894225,6.06831228460866,6.075607945894225,6.06831228460866,6.0592282755260545,6.06831228460866,6.075607945894225,6.06831228460866,6.075607945894225,6.08290360717979,6.075607945894225,6.08290360717979,6.075607945894225,6.06831228460866,6.0592282755260545,6.05014426644345,6.042452633221725,6.034761,6.042452633221725,6.034761,6.042452633221725,6.034761,6.033176001537405,6.034761,6.042452633221725
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,P45983,MAPK8,JNK1,6.7235874134945,6.58933993574725,6.455092458,6.35498332295705,6.29451151979478,6.27811383489739,6.26171615,6.2652623625,6.26171615,6.2632900750000005,6.264864,6.2668362875,6.264864,6.2668362875,6.264864,6.2632900750000005,6.264864,6.2668362875,6.264864,6.2632900750000005,6.26171615,6.2632900750000005,6.264864,6.2632900750000005,6.26171615,6.2632900750000005,6.264864,6.2632900750000005,6.264864,6.2632900750000005,6.264864,6.2632900750000005,6.264864,6.2632900750000005,6.264864,6.2668362875,6.264864,6.2668362875,6.264864,6.2632900750000005,6.264864,6.2668362875,6.264864,6.2632900750000005,6.26171615,6.2632900750000005,6.26171615,6.2632900750000005,6.26171615,6.2632900750000005,6.264864,6.2632900750000005,6.264864,6.2668362875
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,P45984,MAPK9,JNK2,6.89150215502404,6.64411203651202,6.856,6.626360958999999,6.396721918,6.355316046755065,6.31391017551013,6.355316046755065,6.31391017551013,6.281971787755065,6.31391017551013,6.343466087755065,6.31391017551013,6.343466087755065,6.31391017551013,6.281971787755065,6.31391017551013,6.33596545411552,6.31391017551013,6.281971787755065,6.31391017551013,6.312235587755065,6.31391017551013,6.312235587755065,6.31391017551013,6.320055087755065,6.31391017551013,6.312235587755065,6.31391017551013,6.312235587755065,6.31391017551013,6.312235587755065,6.31391017551013,6.312235587755065,6.310561,6.312235587755065,6.310561,6.312235587755065,6.310561,6.30331625,6.2960715,6.30331625,6.2960715,6.2956729,6.2952743,6.27265385,6.2500334,6.21043205,6.1708307,6.21043205,6.2500334,6.21043205,6.2500334,6.269135584000001
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,P53779,MAPK10,JNK3,6.95427751303486,6.72532047301743,6.496363433,6.4861817165,6.476,6.444983818790245,6.41396763758049,6.3121573318196,6.21034702605871,6.223332513029355,6.236318,6.325142818790245,6.268550396,6.341259016790245,6.41396763758049,6.415786318790245,6.41396763758049,6.415786318790245,6.41396763758049,6.341259016790245,6.41396763758049,6.341259016790245,6.41396763758049,6.341259016790245,6.41396763758049,6.415786318790245,6.41396763758049,6.415786318790245,6.417605,6.415786318790245,6.41396763758049,6.352064146777915,6.41396763758049,6.352064146777915,6.41396763758049,6.415786318790245,6.41396763758049,6.415786318790245,6.41396763758049,6.367893968790245,6.3218203,6.367893968790245,6.3218203,6.30599047798767,6.3218203,6.30599047798767,6.29016065597534,6.30599047798767,6.29016065597534,6.289905071258545,6.28964948654175,6.279099941270875,6.28964948654175,6.289905071258545
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q15746,MYLK,MYLK,4.72055271662449,5.091457908312245,5.4623631,5.58368155,5.70389361088619,5.693690755443095,5.6834879,5.6591072,5.6347265,5.6591072,5.6834879,5.693690755443095,5.6834879,5.6591072,5.6347265,5.5485448,5.48310819774218,5.5589173488710895,5.48310819774218,5.5589173488710895,5.6347265,5.64078825,5.64685,5.64078825,5.6347265,5.64078825,5.64685,5.66516895,5.6834879,5.693690755443095,5.6834879,5.693690755443095,5.6834879,5.66516895,5.6834879,5.693690755443095,5.70389361088619,5.693690755443095,5.70389361088619,5.693690755443095,5.70389361088619,5.693690755443095,5.70389361088619,5.693690755443095,5.6834879,5.66516895,5.64685,5.642251204049755,5.64685,5.65455215,5.6622543,5.65455215,5.6622543,5.6728711
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q16539,MAPK14,p38-alpha,7.52063389486035,7.017536509930175,6.514439125,6.99189579478549,6.74285827204993,6.7583586360249654,6.74285827204993,6.7583586360249654,6.74285827204993,6.7583586360249654,6.74285827204993,6.7583586360249654,6.773859,6.790823513348499,6.807788026697,6.8585295133485005,6.807788026697,6.8585295133485005,6.839977169,6.8238825978485,6.839977169,6.8383922345000006,6.839977169,6.874624084500001,6.909271,6.986299803576015,6.964632,6.9369515,6.964632,6.9369515,6.909271,6.9369515,6.964632,6.9369515,6.964632,6.981867312101995,6.964632,6.9369515,6.964632,6.9369515,6.909271,6.9369515,6.909271,6.874624084500001,6.839977169,6.8383922345000006,6.839977169,6.8383922345000006,6.837426,6.8371166500000005,6.8368073,6.8222976633485,6.8368073,6.8371166500000005
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q6DT37,CDC42BPG,DMPK2,5.93356720114629,6.060963372073145,6.104,6.018783600573145,5.93356720114629,5.936989275573145,5.94041135,5.936989275573145,5.93356720114629,5.92750652345304,5.92144584575979,5.92750652345304,5.93356720114629,5.936989275573145,5.93356720114629,5.92750652345304,5.92144584575979,5.92750652345304,5.92144584575979,5.918532922879894,5.92144584575979,5.918532922879894,5.91562,5.907319149999999,5.8990183,5.907319149999999,5.91562,5.907319149999999,5.91562,5.918532922879894,5.92144584575979,5.92750652345304,5.92144584575979,5.918532922879894,5.91562,5.918532922879894,5.91562,5.918532922879894,5.91562,5.911873,5.91562,5.918532922879894,5.91562,5.911873,5.908126,5.9035721500000005,5.8990183,5.89813838098591,5.89725846197182,5.89813838098591,5.89725846197182,5.89546573098591,5.89725846197182,5.89813838098591
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q9UHD2,TBK1,TBK1,5.56757016152586,5.80637248426293,5.903,5.9740874035000004,6.045174807,6.0720981285,6.045174807,5.9740874035000004,5.903,5.9740874035000004,6.045174807,6.0720981285,6.09902145,6.0720981285,6.045174807,5.9740874035000004,5.903,5.9740874035000004,5.903,5.9740874035000004,6.045174807,6.0625864535,6.0799981,6.0625864535,6.045174807,6.0625864535,6.0799981,6.0625864535,6.0799981,6.0625864535,6.045174807,6.0625864535,6.0799981,6.0625864535,6.0799981,6.089509775,6.0799981,6.0625864535,6.045174807,6.000486001217285,6.045174807,6.000486001217285,6.045174807,6.000486001217285,5.95579719543457,5.968467097717285,5.95579719543457,5.968467097717285,5.95579719543457,5.968467097717285,5.981137,5.968467097717285,5.981137,6.0131559035
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,O14730,RIOK3,RIOK3,6.13554587219516,6.31243593859758,6.13554587219516,6.31243593859758,6.4149842273546,6.3811757386773,6.4149842273546,6.3811757386773,6.34736725,6.289439625,6.34736725,6.373829677618335,6.40029210523667,6.373829677618335,6.34736725,6.289439625,6.34736725,6.289439625,6.237906249,6.2926367495,6.239,6.293183624999999,6.34736725,6.293183624999999,6.34736725,6.373829677618335,6.392132,6.369749625,6.392132,6.396212052618335,6.40029210523667,6.396212052618335,6.40029210523667,6.396212052618335,6.40029210523667,6.407638166295635,6.40029210523667,6.407638166295635,6.4149842273546,6.407638166295635,6.4149842273546,6.407638166295635,6.40029210523667,6.396212052618335,6.40029210523667,6.396212052618335,6.40029210523667,6.407638166295635,6.4149842273546,6.407638166295635,6.4149842273546,6.407638166295635,6.4149842273546,6.41935222074601
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,O14965,AURKA,AURKA,7.24797132597079,7.289879453485395,7.262,7.254985662985394,7.24797132597079,7.21924020955994,7.24797132597079,7.254985662985394,7.24797132597079,7.21924020955994,7.24797132597079,7.21924020955994,7.19050909314909,7.1823208465745445,7.1741326,7.09050765,7.1741326,7.1823208465745445,7.1741326,7.1823208465745445,7.1741326,7.16222515,7.1741326,7.16222515,7.1503177000000004,7.09100915555725,7.0317006111145,7.01929165555725,7.0317006111145,7.09100915555725,7.0317006111145,7.01929165555725,7.0317006111145,7.01929165555725,7.0068827,7.01929165555725,7.0068827,6.9858979555949805,7.0068827,6.9858979555949805,7.0068827,6.9858979555949805,6.96491321118996,6.94755660559498,6.9302,6.94755660559498,6.9302,6.876925,6.82365,6.81208842776474,6.80052685552948,6.7631884277647405,6.80052685552948,6.81208842776474
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,O60674,JAK2,JAK2(JH1domain-catalytic),7.64108235061527,7.331420251307636,7.268,7.44152140135148,7.36723376150393,7.364925505751964,7.36723376150393,7.428884530751965,7.36723376150393,7.364925505751964,7.36723376150393,7.364925505751964,7.36261725,7.315308625,7.268,7.251349599999999,7.268,7.315308625,7.268,7.315308625,7.268,7.27238265,7.2767653,7.27238265,7.268,7.251349599999999,7.2346992,7.2023260345,7.2346992,7.251349599999999,7.2346992,7.2023260345,7.18831606905269,7.179134469026345,7.169952869,7.1362264345,7.1025,7.1362264345,7.169952869,7.1362264345,7.169952869,7.1362264345,7.1025,7.086008333500001,7.1025,7.12397365,7.1454473,7.12397365,7.1454473,7.12397365,7.1454473,7.12397365,7.1454473,7.1577000845
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,O75716,STK16,STK16,7.18401034281952,6.92226657790976,6.676,6.930005171409761,6.94864650842989,6.966375854214945,6.94864650842989,6.906663254214945,6.86468,6.906663254214945,6.9472914,6.90905883510243,6.9472914,6.90905883510243,6.87082627020486,6.86775313510243,6.87082627020486,6.86775313510243,6.86468,6.8482407,6.8318014,6.8389557,6.84611,6.8389557,6.84611,6.855395,6.84611,6.8389557,6.84611,6.8389557,6.8318014,6.7836835230000005,6.8318014,6.7836835230000005,6.785348,6.808574699999999,6.785348,6.760456823,6.735565646,6.714876573,6.735565646,6.714876573,6.6941875,6.68509375,6.676,6.674714,6.676,6.674714,6.673428,6.666975406500001,6.660522813,6.65345474,6.660522813,6.666975406500001
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,O94768,STK17B,DRAK2,6.23327730195813,6.594531889979065,6.23327730195813,6.583274523589109,6.73064501041003,6.715994005205015,6.701343,6.682067,6.662791,6.682067,6.701343,6.682067,6.701343,6.682067,6.662791,6.65563831172608,6.662791,6.65563831172608,6.64848562345216,6.59269087922608,6.536896135,6.59269087922608,6.64848562345216,6.59269087922608,6.536896135,6.59269087922608,6.536896135,6.533289734,6.536896135,6.59269087922608,6.536896135,6.533289734,6.536896135,6.533289734,6.536896135,6.533289734,6.529683333,6.5147771665,6.529683333,6.5147771665,6.529683333,6.533289734,6.529683333,6.5147771665,6.499871,6.5147771665,6.499871,6.5135545,6.499871,6.476456974089535,6.45304294817907,6.450521042963995,6.45304294817907,6.476456974089535
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P04629,NTRK1,TRKA,6.93632545171121,7.082574377855605,6.93632545171121,7.082574377855605,7.09538801898343,7.092152884491715,7.09538801898343,7.092152884491715,7.08891775,7.0642478749999995,7.08891775,7.0642478749999995,7.08891775,7.0642478749999995,7.08891775,7.092152884491715,7.09538801898343,7.092152884491715,7.08891775,7.0642478749999995,7.039578,7.0642478749999995,7.039578,7.038876909003704,7.03817581800741,7.026109909003705,7.03817581800741,7.026109909003705,7.03817581800741,7.038876909003704,7.039578,7.038876909003704,7.03817581800741,7.026109909003705,7.014044,7.026109909003705,7.014044,7.026109909003705,7.03817581800741,7.026109909003705,7.014044,6.9973966999999995,6.9807494,6.966773699999999,6.952798,6.944561725855605,6.952798,6.966773699999999,6.952798,6.944561725855605,6.952798,6.944561725855605,6.952798,6.966773699999999
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P07949,RET,RET,7.28007344714627,7.081502034573135,7.128,7.19378972056098,7.128,7.075993275,7.02398655,7.0229793712501145,7.02197219250023,7.0229793712501145,7.02398655,7.05843030687617,7.02398655,7.0229793712501145,7.02197219250023,6.9710524462501144,7.02197219250023,7.0229793712501145,7.02197219250023,6.9710524462501144,6.9201327,6.9710524462501144,7.02197219250023,6.9710524462501144,7.02197219250023,7.0229793712501145,7.02197219250023,7.017933596250115,7.02197219250023,7.017933596250115,7.02197219250023,7.017933596250115,7.02197219250023,7.017933596250115,7.013895,7.017933596250115,7.013895,7.017933596250115,7.013895,6.980367166290285,7.013895,7.017933596250115,7.013895,6.980367166290285,6.94683933258057,6.945917666290285,6.944996,6.945917666290285,6.944996,6.93256435,6.9201327,6.91574099828491,6.9201327,6.93256435
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P08581,MET,MET,7.10435897825552,7.151722395127759,7.10435897825552,7.04906509457621,6.9937712108969,6.96485470303308,6.9937712108969,6.96485470303308,6.93593819516926,6.93487029758463,6.93593819516926,6.93487029758463,6.9338024,6.931328237500001,6.928854075,6.842867437500001,6.928854075,6.842867437500001,6.7568808,6.842867437500001,6.7568808,6.842867437500001,6.846298,6.8015894,6.846298,6.8015894,6.846298,6.8015894,6.846298,6.887576037500001,6.846298,6.8319927499999995,6.8176875,6.78728415,6.8176875,6.78728415,6.7568808,6.78728415,6.8176875,6.78728415,6.8176875,6.78728415,6.7568808,6.7251737315,6.693466663,6.684973173202285,6.693466663,6.7251737315,6.693466663,6.684973173202285,6.67647968340457,6.672439374202285,6.67647968340457,6.684973173202285
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P19784,CSNK2A2,CSNK2A2,6.34412410310144,6.75579249105072,6.34412410310144,6.525333788304035,6.70654347350663,6.817269236753315,6.7803326,6.743438036753315,6.70654347350663,6.743438036753315,6.7803326,6.77433008660614,6.76832757321228,6.737435523359455,6.70654347350663,6.701534046753315,6.70654347350663,6.701534046753315,6.69652462,6.6468952725,6.69652462,6.701534046753315,6.69652462,6.6468952725,6.597265925,6.6468952725,6.597265925,6.490428462500001,6.597265925,6.6468952725,6.597265925,6.6120642125,6.6268625,6.6120642125,6.597265925,6.5567279625,6.51619,6.4820945688744604,6.44799913774892,6.41579506887446,6.44799913774892,6.41579506887446,6.44799913774892,6.41579506887446,6.4466763,6.44733771887446,6.4466763,6.44733771887446,6.4466763,6.41513365,6.383591,6.36385755155072,6.383591,6.41513365
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P23458,JAK1,JAK1(JH2domain-pseudokinase),7.37347427155334,7.2093668812766705,7.045259491,7.062568706781805,7.045259491,6.9561297455,6.867,6.9561297455,6.867,6.8498496499999995,6.867,6.8498496499999995,6.867,6.8498496499999995,6.8326993,6.796163239596829,6.8326993,6.8498496499999995,6.8326993,6.8498496499999995,6.8326993,6.8498496499999995,6.8326993,6.796163239596829,6.75962717919366,6.74973141459683,6.73983565,6.693403825,6.73983565,6.74973141459683,6.73983565,6.693403825,6.646972,6.6320227679595956,6.61707353591919,6.6320227679595956,6.646972,6.66907468408203,6.69117736816406,6.66907468408203,6.69117736816406,6.66907468408203,6.646972,6.6320227679595956,6.61707353591919,6.6320227679595956,6.646972,6.66907468408203,6.646972,6.6320227679595956,6.61707353591919,6.612192617959595,6.61707353591919,6.6320227679595956
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P29597,TYK2,TYK2(JH1domain-catalytic),6.97846283156744,6.59708472378372,6.844,6.8766545124006555,6.90930902480131,6.9278411624006555,6.9463733,6.9278411624006555,6.90930902480131,6.877903987400655,6.90930902480131,6.877903987400655,6.84649895,6.845249475,6.84649895,6.877903987400655,6.90930902480131,6.877903987400655,6.84649895,6.845249475,6.844,6.845249475,6.844,6.8160203,6.7880406,6.787978492561505,6.78791638512301,6.73181385862123,6.78791638512301,6.73181385862123,6.67571133211945,6.657574026960605,6.63943672180176,6.603118360900879,6.63943672180176,6.657574026960605,6.63943672180176,6.657574026960605,6.67571133211945,6.657574026960605,6.67571133211945,6.657574026960605,6.63943672180176,6.603118360900879,6.63943672180176,6.64668201090088,6.6539273,6.6648193160597256,6.6539273,6.64668201090088,6.6539273,6.64668201090088,6.6539273,6.6648193160597256
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P33981,TTK,TTK,6.40809906041379,6.606772998206895,6.805446936,6.88195815017421,6.95846936434842,7.00673468217421,7.055,7.073618375,7.055,7.052574249999999,7.055,7.052574249999999,7.055,7.052574249999999,7.0501485,7.00430893217421,7.0501485,7.00430893217421,6.95846936434842,6.942434078864505,6.92639879338059,6.942434078864505,6.92639879338059,6.916644596690295,6.9068904,6.8561686680000005,6.805446936,6.743648468,6.805446936,6.743648468,6.68185,6.743648468,6.805446936,6.743648468,6.805446936,6.837936968,6.805446936,6.837936968,6.870427,6.837936968,6.805446936,6.743648468,6.68185,6.678164,6.674478,6.65018401642234,6.674478,6.678164,6.674478,6.65018401642234,6.674478,6.65018401642234,6.674478,6.678164
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P35916,FLT4,FLT4,6.62096311484869,6.611363100924345,6.62096311484869,6.939981557424345,6.79180059159163,6.777264895795815,6.79180059159163,6.8146574957958155,6.79180059159163,6.777264895795815,6.79180059159163,6.779694108083605,6.76758762457558,6.76515841228779,6.7627292,6.7253366,6.7627292,6.7253366,6.687944,6.6603395,6.632735,6.6603395,6.687944,6.6603395,6.687944,6.7253366,6.687944,6.6603395,6.687944,6.67660811793518,6.66527223587036,6.649003617935181,6.66527223587036,6.649003617935181,6.632735,6.649003617935181,6.632735,6.649003617935181,6.66527223587036,6.649003617935181,6.66527223587036,6.6577387174107,6.65020519895104,6.64147009947552,6.632735,6.6322995,6.631864,6.6322995,6.631864,6.626413557424345,6.62096311484869,6.615119057424345,6.62096311484869,6.626413557424345
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,P36888,FLT3,FLT3,6.35195766793975,6.440176248969875,6.52839483,6.814197415,7.1,7.13100365,7.153016,7.15751165,7.153016,7.15751165,7.1620073,7.15751165,7.1620073,7.15751165,7.1620073,7.16650295,7.1709986,7.16650295,7.1620073,7.16650295,7.1620073,7.16650295,7.1709986,7.16650295,7.1709986,7.175972219873545,7.1709986,7.16650295,7.1709986,7.175972219873545,7.1709986,7.16650295,7.1620073,7.15751165,7.153016,7.15751165,7.153016,7.15751165,7.1620073,7.15751165,7.1620073,7.16650295,7.1620073,7.15751165,7.160249,7.156632500000001,7.160249,7.16112815,7.160249,7.156632500000001,7.153016,7.126507999999999,7.153016,7.156632500000001
