Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,rmse_rank_ensemble_54,rmse_rank_ensemble_53,rmse_rank_ensemble_52,rmse_rank_ensemble_51,rmse_rank_ensemble_50,rmse_rank_ensemble_49,rmse_rank_ensemble_48,rmse_rank_ensemble_47,rmse_rank_ensemble_46,rmse_rank_ensemble_45,rmse_rank_ensemble_44,rmse_rank_ensemble_43,rmse_rank_ensemble_42,rmse_rank_ensemble_41,rmse_rank_ensemble_40,rmse_rank_ensemble_39,rmse_rank_ensemble_38,rmse_rank_ensemble_37,rmse_rank_ensemble_36,rmse_rank_ensemble_35,rmse_rank_ensemble_34,rmse_rank_ensemble_33,rmse_rank_ensemble_32,rmse_rank_ensemble_31,rmse_rank_ensemble_30,rmse_rank_ensemble_29,rmse_rank_ensemble_28,rmse_rank_ensemble_27,rmse_rank_ensemble_26,rmse_rank_ensemble_25,rmse_rank_ensemble_24,rmse_rank_ensemble_23,rmse_rank_ensemble_22,rmse_rank_ensemble_21,rmse_rank_ensemble_20,rmse_rank_ensemble_19,rmse_rank_ensemble_18,rmse_rank_ensemble_17,rmse_rank_ensemble_16,rmse_rank_ensemble_15,rmse_rank_ensemble_14,rmse_rank_ensemble_13,rmse_rank_ensemble_12,rmse_rank_ensemble_11,rmse_rank_ensemble_10,rmse_rank_ensemble_9,rmse_rank_ensemble_8,rmse_rank_ensemble_7,rmse_rank_ensemble_6,rmse_rank_ensemble_5,rmse_rank_ensemble_4,rmse_rank_ensemble_3,rmse_rank_ensemble_2,rmse_rank_ensemble_1
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O14965,AURKA,AURKA,8.432805666349278,6.487931882258442,6.501697757764194,6.499925992566961,6.512129181699346,6.518973158507847,6.516567713591895,6.50627151454944,6.514386287300576,6.518259047394367,6.526952419005516,6.534238242885273,6.536360462949339,6.537310316932993,6.532123202467097,6.53741053436234,6.525160233806222,6.527069010063508,6.523750106091775,6.5233721686671124,6.52717849596533,6.513951640036519,6.520372315537707,6.526065044971898,6.529877785123229,6.5356805854491595,6.507839090575035,6.531106775711011,6.524210188241047,6.517784693821038,6.525287521419207,6.550055529687373,6.57438701657347,6.55467539216538,6.572928533164597,6.584384620311686,6.597361702523188,6.621876042044107,6.613349131934699,6.607504781786407,6.611508087698371,6.62248041950227,6.546523301765321,6.520920750885745,6.471095089275589,6.442043490300804,6.450793224344955,6.59263138967148,6.587711916222389,6.605231803318147,6.621091074586582,6.655935974415094,6.539424652635514,6.372008108
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O15146,MUSK,MUSK,8.058549705441523,6.147709241311781,6.157878294227961,6.155564825250736,6.165376249855888,6.165598618052677,6.158855606093876,6.144959705779982,6.150763574410928,6.1573276443306355,6.155622227843437,6.1642292717842695,6.161510991352281,6.1698269633474085,6.174315302106006,6.175062220810467,6.170989888959443,6.166296356010727,6.162488600613614,6.18287366402851,6.18693863438356,6.171947131849314,6.175513644365323,6.164178544833894,6.168566181184961,6.157272457503602,6.16212610912759,6.158554494716068,6.143719126645678,6.147222736143511,6.153195403697116,6.16537530209307,6.179434834869431,6.184525364686197,6.191100145678567,6.187225605507514,6.195429922233119,6.216997979608599,6.183923680867323,6.172256024915302,6.168091352609456,6.175585397171935,6.14841644822558,6.10341921775007,6.0843809259945205,6.017032441734935,5.986379925199804,6.058443952770083,6.004789219219805,5.940664298611229,5.985626161024558,5.864221307144654,5.950588924635514,6.229907684
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O15197,EPHB6,EPHB6,8.376755615689568,6.469974445120207,6.480854800274726,6.478040301898002,6.4901841400048434,6.490831024834792,6.48416222904723,6.470002959728994,6.476647431556346,6.488230359788406,6.500912671891822,6.501393473139267,6.492320726500178,6.508058744873954,6.513129478372675,6.519653084728419,6.516376694925346,6.513375272112832,6.51076579638835,6.514140247660026,6.510730875058504,6.499855761722163,6.506653297117843,6.500794442510553,6.476104843371526,6.478962036547636,6.480228873884085,6.487502780564185,6.4854397976687235,6.496402151128145,6.50281419577455,6.5181796229662785,6.54165813742283,6.546170481616503,6.544888078463517,6.5549467480906785,6.560330895259499,6.581439910527532,6.554728315498764,6.539224106994441,6.5190565744828275,6.559029404536988,6.559609010132441,6.563102062888832,6.55701335736784,6.5019684624069205,6.490978158621569,6.577915228598755,6.556537819449047,6.537602272537521,6.50360631568409,6.49661428991195,6.613210859775702,6.175677074
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O43683,BUB1,BUB1,8.147003538168306,6.243840189807321,6.2554943755042585,6.239133737320697,6.244584546131444,6.239294017376788,6.231750429939808,6.219556489658118,6.222829603196604,6.232826152364067,6.239815514156823,6.242212448423324,6.240089712315803,6.2546357150655005,6.2498804397110925,6.254651023663961,6.24984969555323,6.247099520496477,6.244692356393689,6.251683812851629,6.261814550840639,6.261289869873856,6.267505232419613,6.267765962190858,6.2606630631972555,6.260018903783403,6.2618112246045445,6.2628503276436795,6.257611341521365,6.271287226191955,6.264629537381367,6.274884179400221,6.2987687914595805,6.297168569725994,6.284947097453839,6.291574782209259,6.318404267141534,6.352714143208332,6.3451212253231315,6.3364290892771775,6.316232301865278,6.3550843882057855,6.356755622993832,6.3343186476482565,6.266249194105879,6.239659428805468,6.211512032085299,6.269558133943781,6.26413996445932,6.239354947376653,6.178800684566294,6.151958866209214,6.104833453196261,6.056577398
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O60674,JAK2,JAK2(JH1domain-catalytic),8.512693663840341,6.573809824818571,6.585343973121346,6.5832431769207815,6.591631619683993,6.595004516349585,6.5898075735190496,6.579168090344467,6.586708065998543,6.588035211679873,6.595734695341971,6.5972517899827645,6.596872425685017,6.5969428985949605,6.590442561624185,6.5801975623013735,6.566739481498425,6.568372016022053,6.563957468296328,6.568953398028522,6.577427379673263,6.56483351521803,6.567581946636891,6.563307027023956,6.563647341495328,6.566141568898244,6.540320639996211,6.549896387313192,6.541198751395462,6.5601149197673365,6.550129421359096,6.579691243071593,6.6057842117009455,6.610542576404551,6.6211972773053915,6.633890027809121,6.649043171888643,6.677568364135292,6.666504810024724,6.659105254834603,6.660430242674278,6.654079963106402,6.592796933361503,6.5627090940934965,6.568230962901808,6.557528655086668,6.565116873735151,6.627206588845293,6.643279612355241,6.668904579299113,6.699880083250054,6.733086128742139,6.593317347383177,6.194165855
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P14616,INSRR,INSRR,7.973980001431754,6.06613681624063,6.0758726756298005,6.068651461990104,6.079685093073468,6.079275858696167,6.074944745862954,6.062249041141636,6.067398852824958,6.073441897765459,6.078024132204378,6.0823986511278685,6.078841340688559,6.086914519051193,6.078699415621277,6.081177002606127,6.074865907603679,6.070374454097119,6.071695560317628,6.082554200386932,6.086120693301242,6.070944379193847,6.079396606262626,6.069749175463754,6.064436458004792,6.057568481668688,6.065290725001332,6.053701986586731,6.043507020158954,6.048229574049057,6.049963719784635,6.066192002703925,6.07662197646205,6.059898207764266,6.068271015196029,6.059236999209902,6.057175742032315,6.074790468299828,6.027806126854619,6.006032317701896,5.9589011790373485,5.973720433829866,5.934137293075321,5.900980766363333,5.846039797417852,5.778926331448696,5.782791689979984,5.804986640443199,5.767892215657676,5.744054095531624,5.717115048312119,5.624261435245283,5.702407757046728,5.757770926
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P35590,TIE1,TIE1,8.193796125056105,6.243698158768683,6.257183454846457,6.253866502422211,6.265402411581322,6.2595024197839795,6.25178250049211,6.236464369746362,6.242390442181125,6.249256347986487,6.258431783461917,6.262943967457071,6.2635841160223915,6.270323718659868,6.275628823052069,6.281220227700993,6.258183729289738,6.242678666525417,6.240990305792889,6.2580794034432285,6.254893785189182,6.239290949893308,6.244143752836415,6.209808522108321,6.207301535214312,6.199668492007724,6.188233457009897,6.183953321815016,6.171741645272681,6.174736432332594,6.1827967197052525,6.195684234818633,6.209779236191879,6.185499923198731,6.185688279396299,6.224158648494393,6.240980918757883,6.257469855380698,6.212032157507855,6.192865519412545,6.170245377362172,6.177110569624751,6.178437752061589,6.159824994804906,6.178680549898676,6.106257097681769,6.058913920190088,6.1264587531040595,6.119617083683331,6.07690024695442,6.118530617355625,6.057076575886793,6.141358139869158,5.930691129
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P42338,PIK3CB,PIK3CB,8.195028521413684,6.272000544188108,6.284378602597244,6.27470996284592,6.275763937937859,6.275001230243771,6.271186672474278,6.257646292726386,6.264527172189333,6.265912029533351,6.2711519995510665,6.2748685884564415,6.285957707836701,6.2951685998987825,6.289913888593408,6.292487854402126,6.281689299673019,6.273129331275452,6.269199993347719,6.270098290405196,6.287351733580268,6.270018039405775,6.274514857097655,6.275333141125528,6.26742069031288,6.259012071569623,6.285829780948225,6.2875373048737915,6.275076183962268,6.269432777995512,6.251842506233215,6.275859643821765,6.301498533479338,6.279355623960742,6.323369709872597,6.320039356095451,6.328019767352394,6.3323634251414465,6.346675955534034,6.328109884138045,6.297899612868153,6.290399820123913,6.2775484636277,6.224485726774251,6.235464458043073,6.189214220643208,6.144422656657039,6.149458622089306,6.088221592510946,5.998718398407241,6.3856455528760785,6.321455680754717,6.2307179190654205,6.46108921
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P53671,LIMK2,LIMK2,7.9336124130462435,6.044079103348889,6.059832422489088,6.05839591888359,6.0786164908905205,6.072761444941168,6.071833912264697,6.057853115000356,6.063426763668404,6.0724270589335285,6.078578266779218,6.080780841432197,6.094477755605909,6.107296108499854,6.118195779165795,6.122461589925859,6.099445626574349,6.091069324886484,6.092555680021916,6.105288292329813,6.11334096531688,6.111256513779124,6.1242380992531835,6.128556559437425,6.129897147982994,6.115612164103316,6.125974338168768,6.126911200075323,6.126464321115275,6.144325529412745,6.137293434083336,6.1537062164243,6.185558528781226,6.14759142266627,6.164148111289512,6.15933732548265,6.179623036492876,6.2115730721645335,6.197950641084661,6.212130246761685,6.200065259078178,6.220575953184276,6.240836910517162,6.191731756996267,6.17773457984038,6.146109717866029,6.109591720395329,6.251064018935402,6.186994320905949,6.1157222134997635,6.27705548503799,6.172036444855346,6.177753502168224,6.236400457999999
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q13163,MAP2K5,MEK5,8.583834207592298,6.670476624345697,6.679663195182588,6.6685345180937095,6.68119495068515,6.677049355279317,6.670806887370626,6.659666860062179,6.667043151905173,6.6798160401606275,6.688126213329583,6.68762259487224,6.686356906221002,6.703601428779101,6.704927623708744,6.7105356855077405,6.7176190086864835,6.71355154183038,6.706437895828056,6.716203709455307,6.708242062583865,6.697120748320915,6.702558632950671,6.7168596811990415,6.72929500233725,6.7332323584221045,6.743751859765151,6.766915441710643,6.75381596846495,6.784493114927316,6.7701316973247465,6.79497298882366,6.837044645712225,6.841773918773376,6.840975735879623,6.866592481611537,6.869976269814242,6.882386012128983,6.832300443836826,6.818281710942693,6.773234097946765,6.764442764799036,6.745938074196904,6.73179474987495,6.717616505419391,6.64834134665925,6.628521990090749,6.6704260800838915,6.677599529417312,6.668981659961343,6.5983389953601845,6.607929765056603,6.7343991181682235,6.298031586
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q6P3R8,NEK5,NEK5,7.927443710173565,6.003835358025528,6.015439817616876,6.009679874042063,6.020198956330261,6.023669020807575,6.015061769151049,6.000338697348754,6.004876110722661,6.010528431115867,6.018047231836958,6.0196409318340995,6.015234394464236,6.023299972050549,6.027608654375699,6.035831614313894,6.031849163482924,6.026652828407256,6.02624853016626,5.986578924776061,5.994824901282103,5.982079885753334,5.9898532804276385,5.992303158167133,5.972562867699632,5.9678101124776415,5.964608634415187,5.967647469400924,5.9588614241212445,5.979638140596974,5.966041220122651,5.975486188520632,5.98956853547221,5.973328840310503,5.973759153829632,5.96021867475833,5.968425460461993,6.001966691210195,5.998608087540782,5.9926123817451655,5.970201352015551,5.976118049664009,5.9779612340005865,5.945528187547944,5.923290693107761,5.890125697459736,5.870358950635844,5.9463026727222745,5.906078621883016,5.863032399276354,5.963989650898412,5.9313458876603775,6.192339215308412,5.840320297
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q6PHR2,ULK3,ULK3,8.08375730354355,6.1752101465177915,6.184100426984174,6.167438154016597,6.17873968121393,6.176966686932345,6.169680540973051,6.157374159220691,6.162518132494511,6.172137751332683,6.178557523467878,6.179303399949131,6.176374547652862,6.188296738237648,6.181050229060349,6.180980231577496,6.18571957902393,6.172868013966427,6.168747027856379,6.163456610598421,6.169116045779607,6.155026815804624,6.166373559545007,6.16854740406168,6.1656669666755874,6.159333856690147,6.151228268445707,6.154370031090724,6.142321481387796,6.150029426778507,6.136461579450808,6.149850551814335,6.171209640694229,6.175354181433309,6.183240744565991,6.179425268711967,6.193975007996009,6.1919402257375085,6.1675891805200855,6.148724586250983,6.128530728040516,6.124549751437409,6.093819569035985,6.0750092285323625,6.055303382179684,6.0052255370496725,6.021176473941467,6.069241652657343,6.062016122973047,6.075504460956429,6.123627769583,6.126842898792453,6.234187433719626,5.913426952000001
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q8TBX8,PIP4K2C,PIP5K2C,8.059695787814727,6.1542099724533745,6.168970260226718,6.153921786109531,6.165186658749828,6.166768926296596,6.1607208406215825,6.146958839855865,6.149225767888196,6.158499963443709,6.1642861406566025,6.161680528188348,6.162472211321078,6.175134834353815,6.176568123253056,6.1835846465855075,6.1805788283092795,6.174941156448361,6.171164575029846,6.1738223465955695,6.188755711178062,6.176541212082958,6.184207057217048,6.199228088553563,6.192253447309078,6.185190915354532,6.172025422478228,6.16685615229477,6.152017674319102,6.175426713895534,6.152561664848148,6.1655743128318665,6.185603046385283,6.178561637327614,6.1825826345272965,6.179044249905607,6.196632304846513,6.2179164008776135,6.185756480370173,6.174982914603416,6.132759458038207,6.142625944303538,6.165768810521319,6.1374337898393465,6.109516793380623,6.077017549536022,6.055156225968341,6.145259335978518,6.114065182344113,6.077601800747427,6.114241845081399,6.07302966808805,6.304410614261682,6.228258069
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q96D53,ADCK4,ADCK4,7.955168274775089,6.05736791054921,6.0683029644713455,6.068434587725852,6.073536548252953,6.060181230389868,6.052401227989827,6.03952054205704,6.043233873414152,6.049125966841726,6.0533099848895695,6.059795113440936,6.058322461986945,6.066735255766499,6.0495707987960134,6.052316884497069,6.045114726863232,6.038599205359233,6.037292517761415,6.059613370256836,6.058984403709643,6.052274979967939,6.069172583126403,6.079011901626714,6.046578332039407,6.036370737471291,6.03193300371746,6.025115662344715,6.0160533666502305,6.017690730586285,5.994583180453358,6.001987882238363,6.0073685930342124,6.002084257071148,6.007339028238505,5.986062145376923,6.00806650341547,6.011100594610319,5.98566022205037,5.9643873496531565,5.919278493090941,5.937864025890185,5.920146276088445,5.87922716304912,5.823896244209042,5.781784392000746,5.764398144555286,5.841033484172696,5.823217372976221,5.8002466484602015,5.87092538816728,5.819907370301887,6.009325168018691,6.137236907
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q96GD4,AURKB,AURKB,8.423014787377095,6.516938463574735,6.525798905304354,6.516282838175154,6.5285303848549505,6.528627426980308,6.525180052750719,6.51282205506318,6.520900150605281,6.525265079281353,6.5338936834511525,6.539902312043083,6.5432636857554325,6.544479315081548,6.542571016828752,6.549460280749948,6.544318792604654,6.53453230347123,6.53245526653248,6.546322132182223,6.556376676011377,6.5382226713034335,6.544353217543231,6.549540742039873,6.563946869473591,6.556797197695005,6.566869883654589,6.586523124719335,6.579723160578594,6.589882262727908,6.602947658928607,6.627795588544503,6.655935244587788,6.638832931894495,6.6576351641444536,6.672580069834578,6.683062138838295,6.738896279963637,6.74387102097583,6.737076375753216,6.730378576039124,6.745610288006438,6.690959163975975,6.665586983179995,6.653189244973773,6.625311257824987,6.625606005993179,6.766743225738548,6.769519959833857,6.785298838033314,6.789669404150663,6.82144616573585,6.676689071514018,6.382920938
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q9Y616,IRAK3,IRAK3,8.070093376118047,6.154225182697621,6.163774244786836,6.161893625607905,6.162060985955119,6.162272077744082,6.154097066620082,6.140652276960741,6.145323575660317,6.154835726331664,6.158139090949368,6.162610082448353,6.162653647277082,6.174793894363247,6.184592232566932,6.188278004353382,6.176023407518433,6.165142664821596,6.164839176668467,6.167814252574884,6.176492778577475,6.16551693144839,6.180105760326333,6.181188571759242,6.1804192385290495,6.174804505092175,6.167710201768504,6.155649196933589,6.148136586659391,6.154228994671889,6.14868218198634,6.16298146927669,6.172448636483434,6.169049480643556,6.174900044291241,6.167011484730064,6.192050626916,6.169011679591054,6.159433371570925,6.159514655955699,6.102615075501907,6.104492985590975,6.0946648656233124,6.057433157314969,6.052182771298521,6.0033732044408215,5.98502700445141,6.0694218098504935,6.011617151186493,5.956698921987024,5.982350003995891,5.904498112616352,5.994560575757009,5.941129288999999
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,O14730,RIOK3,RIOK3,6.975573412016086,6.137815476758637,6.146923562904717,6.1428447384887015,6.157870595430155,6.152285121264951,6.144063493118496,6.135297551149951,6.139320814372311,6.145813412984774,6.158071892264387,6.16179722218645,6.1583618639513675,6.166797712661655,6.160890416848078,6.167235424725529,6.158216529837174,6.139476155217978,6.127854384741513,6.13955790890566,6.150840864507501,6.140081209965761,6.151213666947718,6.129295341347435,6.12197387383042,6.100323364645731,6.095137024255315,6.079691512651786,6.075989775445345,6.074328723814788,6.074137267439243,6.083224101020622,6.061991004294039,6.064228540161683,6.0965348688442305,6.088789235469433,6.112369566698859,6.121868817231925,6.097528019419415,6.086622735387298,6.067491284102323,6.093217291551354,6.089096832591142,6.05043943630435,6.02825627508696,5.976467131353251,5.9536175572004035,5.9664255698821025,5.937961503067672,5.895474169030425,5.983873158360505,5.94418719808805,6.17287029435514,6.075576324
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,O15197,EPHB6,EPHB6,7.397118159594543,6.55634737364751,6.567255037775022,6.564613042719798,6.5769916543610725,6.580314755226246,6.574020227723075,6.566698819757434,6.573958819314411,6.58614994371996,6.596111313794924,6.595107877899811,6.586747436740964,6.603167034093529,6.613179129366942,6.624128289030315,6.618952167921704,6.615330404299083,6.606545649563454,6.613427641071155,6.6113964718853495,6.600567270457592,6.607082384169939,6.614785089290926,6.624515683504413,6.629038572373043,6.635584379693168,6.623587006027148,6.623908578009317,6.628298439973384,6.628063100661751,6.642725208976063,6.658479126935554,6.668317310040396,6.687729290910277,6.704528868041107,6.716488053449507,6.743175295988679,6.711797413686881,6.698865495720623,6.685520341598555,6.745079335998461,6.7578139556684524,6.764277697771872,6.741769048684928,6.701731732433689,6.6915813806810895,6.747254713131287,6.7599529675982835,6.765938311491806,6.6301104002327484,6.629123239559748,6.740711006448599,6.349797735
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,O60674,JAK2,JAK2(JH1domain-catalytic),7.505332749193963,6.655572877605913,6.66790316493629,6.665981360808372,6.67976022103557,6.671868248998276,6.666433422916302,6.660435140802653,6.668540087335725,6.670398593178742,6.679548223767405,6.681487215117448,6.681819420830215,6.6827422199654265,6.674132148138988,6.6658822662504065,6.654241248207416,6.657164440939793,6.644216460678694,6.6468077465830815,6.659297739804606,6.647402209251094,6.651663144126529,6.650412919424894,6.659752664628436,6.662236333262669,6.655589405989264,6.6367825866231485,6.6315269188061405,6.620520007992215,6.594167903429867,6.624127480539718,6.649176324194129,6.6720937822010615,6.6753151546804,6.690712944386616,6.7170285463376755,6.743583731944446,6.7112327043900235,6.699224836973301,6.729236803227335,6.744030520025925,6.680284960058724,6.653440192493836,6.610232381159954,6.592229370228644,6.595475406937846,6.6038882182009155,6.616226892872902,6.629822045183565,6.705911550878351,6.714371942591194,6.548053438056074,6.257587367999999
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,P09619,PDGFRB,PDGFRB,7.754502911422869,6.912793482088895,6.91948731375627,6.917765780924133,6.924220462358229,6.926683797264209,6.9221431755726694,6.91734755376691,6.9275751107235255,6.936752444924917,6.946014710826489,6.939446391354248,6.9370036391748,6.942685795451644,6.951143784825791,6.957653514329372,6.9491751417787935,6.952549102447141,6.937379597001211,6.948923291956012,6.946589463008026,6.928505102221079,6.932336633685054,6.940943040587172,6.948917251029443,6.960730491999906,6.97755816222497,6.967716336913384,6.9404006459343055,6.961741921202967,6.93955615169804,6.940653137016413,6.97778302581947,6.994180633884451,6.996368444983756,7.025098053345665,7.052139418327891,7.034578081374096,6.978652117640228,6.936945430105432,6.936768576818541,6.93714777930181,6.901233509179261,6.893555616590593,6.854581300998646,6.800025846289661,6.791885684728583,6.796179795932876,6.76914597782536,6.740552994223217,6.862157314355314,6.835576721044026,6.729142305102804,6.963856048999999
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,P10721,KIT,KIT,7.73516802486216,6.888553892706252,6.899835224578889,6.898373602924891,6.911657327949771,6.901152761038036,6.896578103214422,6.888856954774134,6.89841289820974,6.903575741724763,6.907591323065496,6.900096534414062,6.897266734920409,6.902804674075901,6.91327734337812,6.91597740209656,6.919753833848632,6.9148109413376915,6.904765255602591,6.916056369953515,6.908750637139405,6.892936332378581,6.902012198433689,6.92819414387844,6.947353437931675,6.947976255990547,6.949117979841712,6.94274054764273,6.925714589657555,6.953617439276669,6.926151832254412,6.92694905924296,6.961420919113153,6.975481934081481,6.975691355850416,7.004729623762421,7.015998266565164,6.997783401319527,6.952891422308499,6.942579701840459,6.9795530357255995,6.989044988153083,6.960062071545574,6.946647513245869,6.912186771045502,6.894643896954346,6.876598335716474,6.912886346433901,6.89425317306441,6.866223094911165,7.013002133417204,7.009692925257863,6.987105085196262,7.059837854
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,P27037,ACVR2A,ACVR2A,6.858195294202484,6.014987400239366,6.027216829987866,6.0238290420162395,6.03474112077425,6.034179015742869,6.029542744844274,6.025109520625956,6.030770829228445,6.0365850107120105,6.043357356570136,6.04848584450828,6.055806437954126,6.064954909862865,6.076233709673068,6.083897497691454,6.067153438360885,6.057699108369995,6.048658405744927,6.065566548536428,6.073863148716634,6.0634881330252854,6.079424773051222,6.072484939438583,6.069458503781643,6.054227772182109,6.054850895286748,6.042541397610815,6.040127387539548,6.043462876052545,6.046732792592054,6.0545758347020415,6.060388617471598,6.0575446395241554,6.084210441022016,6.066080341139877,6.080723024266904,6.081028229330683,6.055556740454299,6.042654618862409,6.009607157019547,6.0127610134903815,5.988448481463914,5.955938206330238,5.933470491337371,5.891503612839557,5.868461553905448,5.8953902194522,5.803304350629241,5.711386259017059,5.8388998623839665,5.6526182726666665,5.887690662186916,6.065035201
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q13163,MAP2K5,MEK5,7.572486702144922,6.731053162933638,6.741437518423399,6.730617219272127,6.742720299893402,6.739124110437257,6.734112039123476,6.7283617161130875,6.7360927787279286,6.749297223055424,6.757191996370497,6.755510026787765,6.754362971490827,6.771674727827283,6.762132817095096,6.774438361238998,6.77721853216548,6.769723402320745,6.755101174955276,6.780381908264817,6.771541156464889,6.760127260520521,6.762790403603643,6.758132716879268,6.763825349119861,6.766917497592271,6.775038882385203,6.7862827575653295,6.7738854204122525,6.791588675356971,6.783944924022719,6.806707517707923,6.84816721317987,6.872898631507723,6.882836386063303,6.910313368867064,6.911767143322759,6.923117539607851,6.894357904605272,6.879827550391947,6.843293968280184,6.8513023536159015,6.837195705701585,6.838941290757556,6.835122738824894,6.772087244396488,6.756826544501039,6.7579485849797605,6.77946084672419,6.782602716683748,6.721836596865517,6.743534098654088,6.857243737252336,6.399131109
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q13233,MAP3K1,MAP3K1,6.608553759497758,5.758757465040424,5.770175563690233,5.7681398122981244,5.774782201585375,5.779118195468318,5.77785792908909,5.774639068830767,5.778323494883663,5.785541897154429,5.7973377172464184,5.800430022424836,5.809831536331062,5.820376527963056,5.840541664623551,5.846616546652381,5.8300201172575985,5.823963584144519,5.815989071598555,5.83266785563248,5.841808147473093,5.832642308914029,5.8433194478232995,5.833198541093154,5.820508743444408,5.806031143734158,5.812553044630096,5.8066361847430255,5.8051850058484975,5.798501409152885,5.793741935098461,5.797809168624383,5.795448296519869,5.774653949967007,5.805078931670558,5.78744287040561,5.792099115258604,5.787569337373141,5.7608354575664515,5.758949763729702,5.7435414561645715,5.759539413460641,5.757588627658832,5.71615614340898,5.739938911712,5.701729327498513,5.6826565123127,5.753181087668477,5.663144844976201,5.5806233692217155,5.773504199926067,5.6761692358113205,5.874936786859813,5.972041411
