Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,spearman_mean_ensemble_1,spearman_mean_ensemble_2,spearman_mean_ensemble_3,spearman_mean_ensemble_4,spearman_mean_ensemble_5,spearman_mean_ensemble_6,spearman_mean_ensemble_7,spearman_mean_ensemble_8,spearman_mean_ensemble_9,spearman_mean_ensemble_10,spearman_mean_ensemble_11,spearman_mean_ensemble_12,spearman_mean_ensemble_13,spearman_mean_ensemble_14,spearman_mean_ensemble_15,spearman_mean_ensemble_16,spearman_mean_ensemble_17,spearman_mean_ensemble_18,spearman_mean_ensemble_19,spearman_mean_ensemble_20,spearman_mean_ensemble_21,spearman_mean_ensemble_22,spearman_mean_ensemble_23,spearman_mean_ensemble_24,spearman_mean_ensemble_25,spearman_mean_ensemble_26,spearman_mean_ensemble_27,spearman_mean_ensemble_28,spearman_mean_ensemble_29,spearman_mean_ensemble_30,spearman_mean_ensemble_31,spearman_mean_ensemble_32,spearman_mean_ensemble_33,spearman_mean_ensemble_34,spearman_mean_ensemble_35,spearman_mean_ensemble_36,spearman_mean_ensemble_37,spearman_mean_ensemble_38,spearman_mean_ensemble_39,spearman_mean_ensemble_40,spearman_mean_ensemble_41,spearman_mean_ensemble_42,spearman_mean_ensemble_43,spearman_mean_ensemble_44,spearman_mean_ensemble_45,spearman_mean_ensemble_46,spearman_mean_ensemble_47,spearman_mean_ensemble_48,spearman_mean_ensemble_49,spearman_mean_ensemble_50,spearman_mean_ensemble_51,spearman_mean_ensemble_52,spearman_mean_ensemble_53,spearman_mean_ensemble_54
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q02779,MAP3K10,MLK2,6.30635388463319,6.398405437316596,6.34360362487773,6.3612571169892576,6.435564170990468,6.486444142492057,6.53426789356462,6.507343006869043,6.423191294994704,6.446919925495234,6.474349332268394,6.47902679325145,6.466936073693645,6.406518405597642,6.3910440118911325,6.3842539173979365,6.432807089812361,6.431225412878341,6.385752292253165,6.332364545140506,6.296332900133816,6.325681291036824,6.338733917513484,6.294360186234219,6.293330511188721,6.307347237238723,6.314105450674326,6.295403322133849,6.478865242060268,6.496607252810765,6.4421595266311105,6.434471338298888,6.439664469862062,6.400294574739787,6.4073282840329355,6.430846336578343,6.418498415974359,6.438556233975034,6.455695586950033,6.417964369676283,6.432749707001252,6.392000799862368,6.3818107164269255,6.212125205902002,6.205141947993068,6.162916209993219,6.154017981652938,6.172883815368501,6.177082635463022,6.174341050413761,6.153275539621335,6.149531919914035,6.249122204443959,26.481564271442405
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q05397,PTK2,FAK,8.37836070222729,8.122811804113645,7.711874536075763,7.44588309090752,7.450037623603296,7.4520814030027465,7.45701105971664,7.49694034600206,7.3719626853351645,7.3785675768016485,7.403206524365134,7.440517719638114,7.463245626665952,7.49409634353819,7.540390120635643,7.589897175595916,7.569201723991706,7.5559116424366115,7.488103156255737,7.49196461344295,7.505457341612334,7.491112671539046,7.488484033646044,7.461375297142499,7.430169303474409,7.395227934360488,7.380711773828618,7.3317647044188,7.477652335300911,7.50775863263048,7.494919391726652,7.502601380424602,7.502961389704974,7.44386543842665,7.430838625900175,7.415097453987847,7.385210635336267,7.390864829143207,7.414182038652356,7.341374217736047,7.351318383157119,7.335380985356576,7.310764292101639,7.021185309882346,7.015985880773849,6.988693209452679,7.009887485443047,6.987727558662984,6.951179445220882,6.9380631370764645,6.911826604976926,6.866022839313908,7.010862408383457,26.933180674663948
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q16539,MAPK14,p38-alpha,6.98536631905192,7.0704115560259595,6.787607704017307,7.1481939220390025,7.119029430895584,7.09667465074632,7.104197343496846,7.00927939430974,6.93848628383088,6.926684455447792,6.932315323134357,6.912395371492098,6.905894255146552,6.885313312907222,6.791086918713407,6.710888823793819,6.769962172827516,6.825532752114876,6.824275067477251,6.8829975316033885,6.901396855479418,6.922572798412172,6.9532651115246855,6.890036366830076,6.885566876260434,6.908664733484764,6.921273965577921,6.868691741238515,7.0437338536096,7.066784725481468,7.082186800716575,7.070821588194182,7.121125178882458,7.075730036975181,7.07156977877589,7.074669123713247,7.053190747812701,7.03986087813342,7.0403867633094865,6.998681868026749,7.009572856611462,6.968794082812693,6.966617998024076,6.742424160421875,6.740594667968055,6.724464044751358,6.7164243143949465,6.692151230761718,6.688388846460459,6.680946846871249,6.677398869481617,6.618257737209431,7.092898987450763,27.121546711426674
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q16584,MAP3K11,MLK3,6.24559469489962,6.39237430694981,6.5025828712998734,6.473894520334977,6.51250106514778,6.532071720956483,6.574116132248414,6.5260350657173625,6.444120947304322,6.44305559257389,6.470709356885354,6.463691359663219,6.4756887563045105,6.437492766117022,6.4231448483758875,6.411715420352395,6.4631285372014355,6.459166696968023,6.425527010232863,6.41955982722122,6.400577613210686,6.416039539882927,6.4293562294532345,6.371239490113153,6.3540678879882,6.353342358621372,6.359402663857617,6.337443644446997,6.513137967052272,6.49849771026784,6.4397791755200755,6.449485685660074,6.469006182155822,6.41472331844843,6.420730395064189,6.441908611771315,6.429445434825017,6.465735723382254,6.464692371500657,6.424424241963141,6.433366031183552,6.398349340984151,6.383936709005575,6.229733537178666,6.227540667463585,6.231295009475247,6.272311275763007,6.268508145017945,6.26351955022166,6.264554467117227,6.245641634428654,6.173004700746521,6.284716300732436,26.29802397677887
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q16620,NTRK2,TRKB,7.18705804866804,7.09196712483402,7.02697808322268,7.0863140493144074,7.040020165432616,7.005226971193847,6.9831061181661545,6.952447162770385,6.820612811351453,6.819765630216308,6.845714709287552,6.848834333533077,6.8823142581074555,6.829014655175398,6.881401678163705,6.932865323278474,6.960534700146932,6.93883167913877,6.911645828341992,6.901639276924892,6.890808835166564,6.904179933568084,6.913422184282515,6.872713565898376,6.873614455425016,6.881956000705628,6.888731067346161,6.8525455947038045,7.011688125920914,7.040520533289713,6.973193069010206,6.959415160603637,6.994881185272311,6.948444739411285,6.948150221142392,6.945394834266277,6.932293312342913,6.974200593597047,6.977405445043276,6.944472796567194,6.95436067957775,6.9513420420249705,6.93956139154369,6.821292962128752,6.808579791859224,6.769668209427502,6.785891455163087,6.787922341513856,6.775714483523777,6.765404395473302,6.789612152424806,6.730580977318402,6.798277524916168,26.850783722702534
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q56UN5,MAP3K19,YSK4,6.92973094189916,6.92483491644958,6.891556610966386,7.070463508421495,7.060564066968116,7.05680147247343,7.023247833548655,6.977166244980072,6.878238739982287,6.915819965984058,6.957455014530962,6.967996600713635,6.997862268812585,6.963929044551476,6.992329221581377,7.021679376482541,7.0614397455609685,7.057081162696471,7.051661359396657,7.062387113926824,7.051859156120784,7.0669852853880215,7.085898255588543,7.062140980772732,7.057603884881807,7.04774974969151,7.041471333036269,7.012275561711013,7.1672988526864945,7.212177889851991,7.175777521160594,7.152222754874326,7.121209378982604,7.0952307534723795,7.097809197658883,7.106041688016767,7.090350246067029,7.099494476433686,7.089263884730259,7.045733159087002,7.049352155206831,7.0134212630956325,6.988750371741814,6.858663587479213,6.859705774424119,6.895995561936639,6.923949005214582,6.9165324842726115,6.907365086634395,6.893815231901708,6.856681599903634,6.763283876828565,6.913516162171422,27.024739235236027
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q96GD4,AURKB,AURKB,7.6436976836933,7.188365960346649,7.105577306897767,7.081068106066743,7.092275030854298,7.0984642007119145,7.120677700610213,7.136393369283936,7.022703772696832,7.020919535427149,7.052863486751954,7.052679320567413,7.0369358983699195,6.9728839236198175,6.88802492871183,6.817148308167341,6.875799842964539,6.905748006188731,6.850081433810376,6.858708129619858,6.844167266304627,6.854877481472598,6.877402677930311,6.8534751084598815,6.844407811826128,6.873351744223919,6.8666211240674775,6.8284958776326565,6.991006502541875,6.991883830956495,6.951566508443006,6.951164039429162,6.958267609463414,6.924709817080451,6.9256723937352955,6.9328244438126685,6.918584170569117,6.886458766080456,6.90096902848865,6.865364551551433,6.880545162489203,6.850861057195953,6.829632350601018,6.676746453840136,6.666362539310355,6.663809175412304,6.70189269078651,6.704534551395125,6.69829039728502,6.694433177599319,6.67493448784247,6.600233535873526,6.897017808781572,27.035793952674318
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q9H093,NUAK2,SNARK,7.72367667972917,7.318474278364585,6.95931618557639,7.076422746479925,7.034787228022086,7.009239665018405,6.962027812872918,6.893641995638804,6.813430029456715,6.840511726511043,6.859617115010039,6.876914729830091,6.96551050607393,6.895886216343919,6.934566455254324,6.975161664300929,7.008913648069013,7.01092524317629,7.012022831219643,7.010922664658661,6.98789301396063,7.005078945144238,7.03956742579014,6.946250650354838,6.934090729213834,6.940808920196501,6.938742478707741,6.900611292145472,7.060234626899076,7.039691827771645,6.994216301823414,6.975554854891432,6.982987402944439,6.913587175197718,6.920548313049212,6.907421947068648,6.889685193152051,6.875408774911207,6.89330279606733,6.870410693515646,6.8769078839177045,6.856316121052145,6.810105539024974,6.626500753911215,6.629313759379855,6.615825482002032,6.66878513068284,6.674494598793614,6.670422647797826,6.6646114518818695,6.665305344982225,6.5948187037325665,6.685606973473462,26.850529728102288
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q9UHD2,TBK1,TBK1,6.62556889332254,6.63203073666127,6.62468715777418,6.791217137366687,6.804060276572072,6.808857647143394,6.818315068980051,6.792540647857545,6.6906060980955955,6.700608428286036,6.743113298441851,6.737337371681986,6.776323814552602,6.690356804149924,6.611387770539928,6.546789866131183,6.58457617814316,6.59282828646854,6.571435074549143,6.574682320821686,6.562292686496844,6.577584218928806,6.596637774627553,6.540606695636842,6.536828837862267,6.558995939667652,6.56667007893922,6.5407703188066835,6.706172376778866,6.699594299902758,6.628463845974246,6.625686069537551,6.6579704239244295,6.617513533980905,6.625808447295736,6.638413946021015,6.635947227660141,6.667940616405927,6.665699318549365,6.641569085535631,6.652029778571348,6.617582945359363,6.604212948765728,6.4496101160863715,6.439700713506674,6.428663850169572,6.47541721357022,6.487673750787507,6.475340659955109,6.471791531056007,6.44293287358432,6.387354202335733,6.59906370795204,26.799875670429223
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14757,CHEK1,CHEK1,5.27977634069016,5.66940637884508,5.74993758589672,5.66013717061749,5.890081010809103,6.057961650674253,6.163372886292217,6.2031794005056895,6.041117444893946,6.1368946404045515,6.1707336730950475,6.1658841670484525,6.1764973035831865,6.107837910860477,6.074675316803112,6.052408047002917,6.030781992066495,6.052067148118356,6.0400803648489685,6.017056864106521,6.050708237910972,6.117144227096837,6.148041999831757,6.10778338130107,6.075409428372427,6.041856010845116,6.05965745488789,6.050473961741254,6.225915445819142,6.272572387725268,6.24377071998788,6.249082884988258,6.2536553005840645,6.225638247271676,6.254952714492485,6.2839040176492,6.270255934523994,6.284661288878626,6.3049109994201995,6.284362766484695,6.292577740472873,6.27382266746547,6.250271757472221,6.057895426716923,6.058342350567658,6.026393808164014,6.070262686437119,6.06219919296968,6.072304821684584,6.077875848370892,6.0743880866381295,5.996034469587396,6.3858180833687666,28.209474350495455
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14920,IKBKB,IKK-beta,5.83088064829572,5.74663138564786,5.772087590431907,5.795530021600277,5.867165118004964,5.914855390004137,5.914861120003546,5.930088655003103,5.83988458222498,5.895067924002482,5.933220476365893,5.951482644257392,5.917059009391439,5.876970002679884,5.844358202501224,5.823697877344898,5.80344222284964,5.842257715746881,5.863271678707572,5.8995246572721936,5.887358403735423,5.9370878853838125,5.9623241512366905,5.94162741096745,5.920015481002984,5.924717621627391,5.951219376381932,5.944612822647646,6.132634104625314,6.1510435494695095,6.152991440307131,6.157738895297533,6.16165976677719,6.1391939851759725,6.172374842742373,6.196917712887716,6.179966250175327,6.21406815674966,6.234668262986848,6.229237266362177,6.229443601328954,6.21306555361858,6.183019951278134,5.949654335311531,5.9515065056379415,5.950479755515377,5.936441136738455,5.922222852639736,5.930746447483823,5.945934907014148,5.941112653935439,5.865322025975142,6.09141700661712,27.955012636697358
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14936,CASK,CASK,5.55161424713194,5.65237775556597,5.607918503710646,5.697243948011115,5.781592884523572,5.839492153769643,5.837971846088266,5.770894724702233,5.724080044179762,5.7945847397617865,5.835284354328897,5.8646603581195595,5.836628744879593,5.79563553802458,5.7874793021562745,5.785967595771507,5.78488440620082,5.827193648245219,5.85628220612705,5.845883890820697,5.857184657924473,5.898848309836997,5.922403057235389,5.886284343213123,5.865198037023301,5.84393090181144,5.864942246188794,5.855612643452204,6.046670483333163,6.070579669100923,6.07411755017973,6.070350751736614,6.0945068507116735,6.065271365422708,6.102300794982059,6.116701758199807,6.116430382110502,6.127330898370752,6.148113516361245,6.140665420602214,6.172322385953379,6.156084990345185,6.142018771638776,5.925153699088673,5.922813276886703,5.980152357823949,5.9750310407425875,5.972702144060451,5.981572671732686,5.987486845638033,5.98969298591964,5.95931524385723,6.090128220388225,28.281424446911963
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O43293,DAPK3,DAPK3,5.85030195911192,5.81174499305596,5.935163328703974,5.892753183567807,5.996206345668672,6.069703788057227,6.135378675477623,6.15437894729292,6.072583142038151,6.0998202278343365,6.119331698031215,6.118775510252125,6.073171673771192,6.018692950401828,5.966346333708373,5.9284180441015994,5.926237402650128,5.949072990280676,5.995344311423799,6.025947970852609,6.024523464288199,6.0725572340932805,6.099417484784877,6.09524590121151,6.064446534136513,6.068052446822687,6.082632615458884,6.072303287952812,6.2610853814716805,6.259160902783057,6.243790167651619,6.2485057874125065,6.250501715784501,6.238909939975687,6.268752370262096,6.27492674619121,6.260806667774071,6.268407210727385,6.272943684811298,6.255331342041016,6.251859877600991,6.251791568195355,6.2190269452925,6.001073973286738,6.008755180547032,6.013632111404705,6.027908609736521,6.022065701200343,6.031187039951356,6.036932351592329,6.114639560384637,6.062189110055706,6.221814749488617,27.93898303118179
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O60331,PIP5K1C,PIP5K1C,5.1889045203711,5.35153218418555,5.4720214561237,5.47757597105998,5.555105206012492,5.608365696677077,5.645032068580352,5.581548763132807,5.478635122784718,5.519202210506246,5.576314464096587,5.614137626980669,5.565079558136001,5.545778568211529,5.543494163664094,5.551620309685087,5.541024007706974,5.5628811068343635,5.590940862843081,5.601790822200927,5.5796531640008835,5.625537247455389,5.655094875826894,5.63247741078254,5.622118552220839,5.635911889272029,5.667373163743435,5.669700779191044,5.865802786805146,5.876973761441954,5.881097152658671,5.899881929138088,5.914786570009871,5.890836908965807,5.9287186715667834,5.966732031471435,5.953519788658525,5.96630625211488,5.987199212317063,5.973297218059136,5.974865700545498,5.95434845455087,5.946163738310774,5.717944150435396,5.714987369314609,5.690611035199074,5.725187610365052,5.72018794556578,5.731648375248111,5.742927854323148,5.757772406199165,5.685507552233797,5.735314221059574,27.564033140724767
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O94806,PRKD3,PRKD3,5.88023870468226,5.76595322134113,5.95596881422742,5.824656732633588,5.866826797114666,5.899850955928889,5.892242819367619,5.930369463821666,5.8240160122859255,5.8699493610573334,5.881906146415758,5.900653855535507,5.8356727604943135,5.787661877746658,5.774088445896881,5.764461693028326,5.7506507511412215,5.77442781746671,5.78701402091583,5.800981032370038,5.813220030828608,5.85087406124549,5.883779797713077,5.873862380070328,5.863301295003746,5.8463688068296795,5.869504110280432,5.8662835199651004,6.04313398479389,6.061609191129618,6.146735793573253,6.149034675024089,6.170806412687408,6.146714978883823,6.185046110915714,6.215939264171783,6.19577391792645,6.216566833244175,6.221031696494325,6.197192770356967,6.176375044250699,6.1685410531022296,6.1305360169535446,5.922778610981262,5.9331126418483455,5.924389171373381,5.9408503550462886,5.928758264316157,5.925518156881133,5.932051108183511,5.9392657923367755,5.863510680945684,5.915573441682557,28.240725604248066
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P07949,RET,RET,6.08209222474302,5.8868915933715105,6.007261062247673,6.02001526168645,6.094078083948942,6.145016819957451,6.171545274249245,6.148201477468088,6.057939491082745,6.099016041974471,6.143247819976792,6.179074880300541,6.117751118585114,6.099122293719446,6.097444740804816,6.099351882004515,6.084163728462684,6.153504850714757,6.20979645841398,6.261044047993281,6.262823152279315,6.308105690812074,6.361367443385462,6.341870189960366,6.3144656517331565,6.330602678181343,6.359335653063515,6.33761896803493,6.513111141550968,6.531468306303834,6.539600628346027,6.5328049055852135,6.533625500652061,6.5131820358444195,6.568260491963151,6.569530129641965,6.583295719247259,6.572084858214437,6.590317092619195,6.572622706703714,6.56299728458899,6.5500246728540406,6.5305864755131235,6.27912019334529,6.274126644604284,6.274511076243321,6.312271654025378,6.297294465399849,6.306363251820261,6.304778190463855,6.302723716141035,6.219979029292169,6.370306236286656,28.504608895650794
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P09619,PDGFRB,PDGFRB,6.51010443294573,6.536524438972865,6.327016292648577,6.402034751528898,6.449917564687818,6.484119445573182,6.505282667634156,6.461449202929886,6.344634402604344,6.377970532343909,6.395903874858099,6.414835440436574,6.388418699556838,6.366353323004043,6.320564014803774,6.287248370128538,6.267782176682963,6.325408911700576,6.391059842032125,6.488614749930519,6.494106812267161,6.529285925345926,6.618811363374364,6.576462440661071,6.589109438144342,6.613928976619832,6.64521790341169,6.647215011056398,6.803272924468246,6.786079616272267,6.751012743407503,6.738213517051019,6.745674294373148,6.707357974248481,6.781998803555667,6.797277835036098,6.8062726230474215,6.780952540861963,6.777219001352682,6.761397504118865,6.745776686945234,6.731818754488586,6.72749065080137,6.617522860343579,6.609790010113722,6.5939736707634236,6.638788865406755,6.6195604932107805,6.630390472941173,6.62379983076235,6.582156696825833,6.533269167303636,6.677472862260171,28.731126580541094
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P11802,CDK4,CDK4-cyclinD1,5.12839197302005,5.464644152010025,5.550762768006683,5.492037078375932,5.652260489023706,5.763491507519755,5.860362963588361,5.914263518139816,5.843307316124281,5.878746734511853,5.92492314955623,5.957405358661365,5.933434660687414,5.908918799045905,5.888152679109512,5.875607324165167,5.839320652511635,5.883328367205433,5.888879324299884,5.89515750808489,5.881573817223705,5.941538552804445,5.9732840505086,5.927211133946291,5.906811693906311,5.887608710389416,5.906745832226845,5.906336552997686,6.087587189101215,6.081538308702179,6.080121514337935,6.083986076389875,6.099944883263462,6.0630977530074395,6.123281731492941,6.151679452639381,6.141322744583658,6.137519048673561,6.1360686525537265,6.115997126414883,6.1267657647950085,6.126381320657793,6.104959173240837,5.886900067606953,5.903230599437909,5.937432477710998,5.94045294288736,5.931048298243874,5.948960424810325,5.9576450604141185,5.95259319648443,5.876581788859729,6.3624765475604885,28.356998052832704
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P22455,FGFR4,FGFR4,4.90226434859469,5.301803471297345,5.330868980864897,5.3568986981240725,5.494122117600418,5.583760973000349,5.64403390542887,5.632024398500262,5.581101020889121,5.628814818800209,5.686289744363827,5.7148238721262485,5.686025317116537,5.64118656246162,5.6170346249641785,5.606026679653917,5.602026041365416,5.63497891728956,5.627526276905899,5.633366523060604,5.643172879105337,5.715743411873277,5.744283046139656,5.7191450152681655,5.706707635982002,5.705248049687848,5.745035407106816,5.742466443411168,5.926150462603886,5.909682123717773,5.878816213201235,5.883808675288696,5.8957155732957585,5.872327082682483,5.907591580320127,5.952028850978262,5.930820007838733,5.940215894474556,5.945420245898285,5.937626378800828,5.946753750049589,5.9046868682987554,5.881331172790521,5.6430736320959785,5.6428574536049565,5.641031313309197,5.652152209940916,5.650104947233814,5.661790193208634,5.672866034224461,5.671437288455354,5.644917914137022,5.730064000662738,27.85978629331676
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P27361,MAPK3,ERK1,4.84735529854378,5.634074684271891,5.64571645618126,5.5091823151291255,5.690555928383274,5.809449373652728,5.893221120273767,5.868545323989546,5.812735843546263,5.872660419191637,5.949184290174215,5.989657317066691,5.956949779138484,5.90131095604985,5.887521065646527,5.877704911543619,5.850766613211975,5.805651748200198,5.799346340347556,5.779084348330178,5.813351760314456,5.8484878893910714,5.913397824634938,5.860547211767193,5.848361222309208,5.827996379635977,5.869676639649459,5.865557853125764,6.048798237500737,6.033652851100973,6.022608592737309,6.029017074214268,6.0424540585715585,6.000716500512658,6.055978989069438,6.096294387262316,6.077736156129758,6.079493494126343,6.086076737866693,6.073711408570026,6.068398496165879,6.048977217818293,6.0125572523386674,5.812526803148499,5.8032358297452,5.794046974750739,5.830021931819871,5.8268617874069575,5.865619179500693,5.87270335073068,5.910493481108509,5.835291683394884,6.398962217670452,28.711052509437852
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P29323,EPHB2,EPHB2,5.42846464190718,5.61067366045359,5.60044910696906,5.57806695203416,5.654616239699614,5.708392783083012,5.72949467121401,5.6794149060622585,5.610857416499786,5.659616174849807,5.682235704408916,5.70180802729008,5.63249163611392,5.6399026220273765,5.619109847225551,5.611041169273954,5.5757284689319455,5.592461739213504,5.593326072097003,5.612106833492153,5.628670793802051,5.660718894083776,5.70234804216709,5.658920186540167,5.646863313968022,5.673907285752051,5.711029782576049,5.7129635029868275,5.90554107184935,5.915261027454046,5.893539718311359,5.904318164614129,5.914242944633828,5.8762763462774075,5.917671107812339,5.93336746710583,5.910229672786782,5.912256155081867,5.9167577152079724,5.8985905380527734,5.912399768831974,5.857942686263713,5.860300178966931,5.632360510206033,5.6272104766458995,5.658712716284032,5.670781904150329,5.6601281353138635,5.66774545296052,5.68022148310131,5.69629557166795,5.649436758953293,6.026512933312665,28.32044670853984
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P51617,IRAK1,IRAK1,5.78386638856378,5.884588539781889,5.957392359854593,5.964942168000958,5.968913803225064,5.973727252687553,5.9758869308750455,5.964846577015665,5.8601008795694804,5.874765191612532,5.883537719647756,5.882320692800722,5.83525398204682,5.808400155015996,5.819401811348263,5.832403260638997,5.808006508600434,5.849429909567077,5.892770319010915,5.93742711556037,5.95587820529559,5.983308895963972,6.0255946830959735,6.000434068187997,5.976322190668232,5.961946631763653,6.006280930587221,6.003247481344802,6.18055511991912,6.173635520849388,6.170884707583305,6.167089560471327,6.194691813360403,6.164164462059643,6.200648506000796,6.224405996611183,6.2140464969040234,6.223791220669707,6.2263810791140735,6.237978861086222,6.243733125449972,6.229782413342118,6.192798761867827,5.953151521937034,5.961159665893988,5.984739657939771,6.01783588270701,6.016076780983948,6.030776799739377,6.035545818624589,6.032888057475088,5.95533251790826,6.1028576213439525,28.214407149458506
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P78368,CSNK1G2,CSNK1G2,5.33933011653129,5.671012399265645,5.782674932843763,5.69947062582928,5.80821484450542,5.889725595421183,5.922933981789586,5.968290721565888,5.867635919169678,5.92810976725271,5.946053915684282,5.953762436061432,5.980097939518244,5.938384420938892,5.897567972876299,5.867478580821531,5.857956650407639,5.852980803773881,5.851922817575256,5.849104739196493,5.844207688139517,5.8824965659513575,5.895420932649125,5.880621938256771,5.854714001740729,5.846842682443477,5.858559757167793,5.850902966107276,6.030165553482886,6.024546492476694,5.994076617667207,5.992470473365106,5.994252463056567,5.970460562625902,6.0072090608365905,6.053859818585472,6.033742494139566,6.045844833767472,6.0690470944401005,6.054408655604098,6.0504650542479,6.039093236984346,6.014981281894406,5.754118530634051,5.756638198842184,5.770931005389093,5.77801750052975,5.7764101359353806,5.788398269895883,5.798966480497965,5.861731843625456,5.787467769709582,6.0398858306584575,27.758685664138117
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q00526,CDK3,CDK3,5.22562419983389,5.6335329344169445,5.756021956277963,5.820779413011508,5.929018887876588,6.002107364897157,6.053341884197563,5.991809179922868,5.920489304375883,5.965875423938294,5.996404721762086,6.018655315907812,6.013091028530288,5.974217158351337,5.934986261127914,5.90965922605742,5.891306500608641,5.8922331859637165,5.897670108070889,5.889231062667345,5.9165359326831855,5.968432217561222,6.0179632515803,5.964832548521572,5.941221434382252,5.918976111392611,5.9583346998595514,5.953824134333459,6.13830964694265,6.172290281112148,6.158030805717701,6.165932343039023,6.176747486867168,6.131060149662681,6.178452888243748,6.20282692379183,6.186731235398728,6.17984699236192,6.192229146403922,6.182373950668824,6.1989399616281204,6.189618720900888,6.167317739504488,5.964822679302289,5.968672653095572,5.93959245194132,5.920441249368101,5.916825381672932,5.938228557557157,5.945113128326015,5.938346204241191,5.887141933590383,6.414093274466037,28.424808200820554
