Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,rmse_mean_ensemble_54,rmse_mean_ensemble_53,rmse_mean_ensemble_52,rmse_mean_ensemble_51,rmse_mean_ensemble_50,rmse_mean_ensemble_49,rmse_mean_ensemble_48,rmse_mean_ensemble_47,rmse_mean_ensemble_46,rmse_mean_ensemble_45,rmse_mean_ensemble_44,rmse_mean_ensemble_43,rmse_mean_ensemble_42,rmse_mean_ensemble_41,rmse_mean_ensemble_40,rmse_mean_ensemble_39,rmse_mean_ensemble_38,rmse_mean_ensemble_37,rmse_mean_ensemble_36,rmse_mean_ensemble_35,rmse_mean_ensemble_34,rmse_mean_ensemble_33,rmse_mean_ensemble_32,rmse_mean_ensemble_31,rmse_mean_ensemble_30,rmse_mean_ensemble_29,rmse_mean_ensemble_28,rmse_mean_ensemble_27,rmse_mean_ensemble_26,rmse_mean_ensemble_25,rmse_mean_ensemble_24,rmse_mean_ensemble_23,rmse_mean_ensemble_22,rmse_mean_ensemble_21,rmse_mean_ensemble_20,rmse_mean_ensemble_19,rmse_mean_ensemble_18,rmse_mean_ensemble_17,rmse_mean_ensemble_16,rmse_mean_ensemble_15,rmse_mean_ensemble_14,rmse_mean_ensemble_13,rmse_mean_ensemble_12,rmse_mean_ensemble_11,rmse_mean_ensemble_10,rmse_mean_ensemble_9,rmse_mean_ensemble_8,rmse_mean_ensemble_7,rmse_mean_ensemble_6,rmse_mean_ensemble_5,rmse_mean_ensemble_4,rmse_mean_ensemble_3,rmse_mean_ensemble_2,rmse_mean_ensemble_1
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q16584,MAP3K11,MLK3,26.034838201096388,6.016564755697453,6.139979517371989,6.131865409869479,6.205132296407714,6.223604384089504,6.221706933612202,6.224514293901823,6.247744213334472,6.283840999939582,6.316338131983664,6.347818901499361,6.3613715856801685,6.393732978372581,6.401764070331895,6.408705343930149,6.408275352980942,6.370432081439887,6.389863389257662,6.438767396576819,6.452237876924422,6.4354125156191015,6.408839831520133,6.4112151769094705,6.398554429473119,6.367300804972192,6.377778324309796,6.369433188173122,6.359604810795165,6.380718923226971,6.351012958777272,6.377380908273665,6.383613040467922,6.366147590014013,6.38740772483073,6.391204689558664,6.3931504500897,6.426864438389094,6.45717162597658,6.464886514375019,6.453831442830377,6.465188988432714,6.471303453052107,6.446217676056843,6.488746110362528,6.500107523711728,6.508437539175694,6.549108904342262,6.5028966217326385,6.4774909460791665,6.535465008874053,6.483873839666667,6.6310769595,6.539153919
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q16620,NTRK2,TRKB,26.632817940094593,6.576199180372228,6.6692847319700315,6.679764746322386,6.738960220310997,6.713224714603058,6.686722926261455,6.6825388608627625,6.716342062185866,6.745237618545609,6.76989984837619,6.768558498283521,6.776267651306226,6.7967518539463,6.8449419252949575,6.860217351584572,6.8539286029420605,6.8087707273459,6.829400730883286,6.8830016334620945,6.8954240778844555,6.882965881759742,6.8667071677509135,6.859488217268009,6.843141957843609,6.847193129148561,6.810426442797265,6.817685162900867,6.813052415320132,6.795879511932937,6.7402997426522315,6.777898086534495,6.735765272286063,6.745454094775875,6.775920808661736,6.803063478538669,6.854280138457485,6.879690704602043,6.878719135885647,6.906381238278024,6.8794032300835966,6.8923177247054115,6.919187508264196,6.902276781742759,6.925084459917035,6.929743822104056,6.944444174867064,6.906692030259066,6.91607720196891,6.933040442362692,6.869536040786355,6.877236892,6.946938100500001,6.996876201
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q56UN5,MAP3K19,YSK4,26.7462398679025,6.629762089793864,6.732931901824759,6.699889488135048,6.793887277897749,6.830497222344642,6.816235121393488,6.821517655891222,6.844394741888857,6.857871600338943,6.89218607173301,6.923626336505023,6.946746655591299,6.957259411581108,6.924858021870636,6.925352791662191,6.931269933548038,6.917579093914201,6.934828477078485,6.9591445346973355,6.971900011133243,6.960014111470614,6.9369643758660775,6.941337537347755,6.932911721926013,6.920720650268289,6.8638296032188935,6.894294070004778,6.883094753466501,6.874391559605161,6.905458651653396,6.935087734945758,6.911140281988747,6.934431485892972,6.955013203729768,6.993178511820809,7.021158290255299,7.025102607329139,7.029876921318485,7.054494829406384,7.032940868221126,7.014999669622751,7.017667537591313,6.985291359190524,6.999690495109576,6.990327878041414,6.957362487796591,6.8761994410327,6.88524501453815,6.8546963174457805,6.835937661332435,6.799844672,6.8724694455,6.919938891
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q96GD4,AURKB,AURKB,26.690411539850913,6.545118746659613,6.6690123207661,6.575151405487005,6.650844733887597,6.6702497284567315,6.67821198073708,6.675010065433614,6.704503984247388,6.724219569043049,6.752570242180391,6.778587858506151,6.798601220051209,6.8106856154027025,6.80814717328777,6.82349786234643,6.806948885039757,6.836925373824616,6.853875384208633,6.88564191424207,6.8997509607256235,6.879005989838521,6.849780414529734,6.825678168089767,6.8036084536927595,6.778714241406303,6.7701923802072255,6.771842986881567,6.764667717146243,6.809194605832093,6.793511803968451,6.836746481363058,6.88596227597047,6.883451551016682,6.920613715974092,6.942465521393781,6.975976139248991,7.04232278679305,7.068293417679112,7.0854914455243865,7.102454060776129,7.1085955000666,7.08307289332215,7.056779247260527,7.10712217198658,7.113396469703148,7.126963353416041,7.1447001315300325,7.126490370118372,7.125906434142046,6.996458621754233,6.973145762333333,6.8365171185,6.733034237
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q9H093,NUAK2,SNARK,26.632948622851444,6.463920564349961,6.612621056087083,6.6097479199319285,6.681942878330567,6.681574365643436,6.647640120573507,6.64135928058571,6.672340199728877,6.717872656177165,6.7346966098630094,6.751502255590889,6.796317521345819,6.845009050760525,6.866296937029539,6.869199781568757,6.850671470557408,6.864279313004906,6.887110118921709,6.923028964508716,6.942789756048545,6.926090294110622,6.9066260724153805,6.900105503952548,6.892215837417633,6.8991125297423785,6.915368311051886,6.911962818868623,6.902529581132801,6.859363988378113,6.8443029487005065,6.886617457123824,6.854914168811272,6.876717224468951,6.92101456319971,6.949496232210221,6.960670022888567,6.956487117411424,6.976126773385278,6.989097024944297,6.914842539511747,6.909059696397266,6.897721141097039,6.8838166084694965,6.919468269316446,6.903054911145978,6.880405900039225,6.813333088920632,6.83576248707407,6.826614614488884,6.602349098178813,6.523071050666666,6.5771359385,6.913271877
CS(C1=CC(CNC2=NC(NC3=CC=C(N(C(C)C)C(C4)=O)C4=C3)=NC=C2C(F)(F)F)=CC=C1)(=O)=O,OXZSOVAKZDHECN-UHFFFAOYSA-N,PFE-PKIS 18,Q9UHD2,TBK1,TBK1,26.524194206399653,6.318180706865304,6.443497868326674,6.378141375548767,6.434647363686586,6.463925881312843,6.439451420340194,6.426168876092113,6.451712286441941,6.477696200232994,6.495359977556471,6.525362237879458,6.536854836594849,6.568195396539833,6.58958664645333,6.604609714311107,6.605243391003505,6.571555482652248,6.586961829392588,6.6467450180004075,6.649674419510164,6.633264000404411,6.615892338844087,6.599851011555114,6.584164128606951,6.5614564606278805,6.563335974561176,6.561273551396775,6.547944245681267,6.591893215508517,6.546094192642017,6.576729731660008,6.622134660371827,6.626066072770485,6.678730092963255,6.698774612856058,6.720328646903617,6.751738728486182,6.770837383312039,6.785717375532842,6.752971393142331,6.761939961845587,6.764342114666053,6.72763121599933,6.7689443375992635,6.779515688741018,6.778126474833645,6.71675041050694,6.69036554559143,6.661869754709716,6.67094497005651,6.620204093333333,6.62424629,6.63849258
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14757,CHEK1,CHEK1,27.743708692897766,5.911264394495648,6.067524994308273,5.944827700079023,6.023724254080604,6.026249238857759,6.016666089938129,6.023760793979366,6.045127909065874,6.061662407312608,6.074814241978804,6.088068883090823,6.107757819884516,6.130341299513522,6.16242623200136,6.1645908276937025,6.140648481054063,6.122350888650119,6.1205626633348444,6.141729576919663,6.152400301475635,6.1404035500052,6.154642251158996,6.1853397246588875,6.17081182548085,6.173413269807776,6.121548611479378,6.110298745237873,6.066400827747022,6.086242836856903,6.073170763407195,6.084938203260461,6.101599076135937,6.086734270237648,6.130307693476268,6.118699879659229,6.189372117418076,6.210845873383844,6.267871580590023,6.2838805126293575,6.282453767674311,6.336518645956951,6.33006896637003,6.313791236040033,6.272796788244036,6.290603142433827,6.202067360238056,6.30235604479979,6.220108668933088,6.084657432719705,6.285877705727092,6.150620472333333,5.9850182085,6.059036417
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14920,IKBKB,IKK-beta,27.702931871810033,5.834580000882863,6.025342446116234,5.967023180353808,6.046363643960883,6.053432289756003,6.056832542355087,6.0739148624051955,6.086388826805308,6.101690285349075,6.103605328243372,6.116676019656165,6.14514200457704,6.1617161416453845,6.161903352686519,6.165208515575917,6.142780521248968,6.106751921823264,6.089376122429465,6.085888921200714,6.101070548514579,6.091986615136232,6.111131454642818,6.113352755204278,6.10920794704442,6.077096410735607,6.055388516477909,6.043176843014128,5.99481733697621,6.011715286455258,6.000239771135635,6.010413853714491,6.032987528883331,6.020038839782537,6.053250136000181,6.019728068210717,6.0296310720002015,6.017166840235507,6.055656695134239,6.041634741476521,6.080038980796273,6.040939575472909,6.002507782178985,5.974122489649802,6.007131405314782,5.990994173564882,5.940903695260492,5.9421702139120915,5.946715999564106,5.905397849476928,5.92402714977223,5.840687841,5.7426910615,5.662382123
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14936,CASK,CASK,28.095211285925107,5.900401603533693,6.079256334766375,6.050001782506892,6.082800810183544,6.0824498063097385,6.045141717128692,6.049011881322919,6.070859052656026,6.092422579362008,6.097927872392963,6.112057549183282,6.125410405450274,6.151504466053915,6.0878311027052625,6.094702805338731,6.0725146423213285,6.060132605627311,6.055015594672514,6.051437355019044,6.049813134787383,6.034663979780941,6.043011186240663,6.066584046393108,6.020850147939544,6.000017388558149,5.972734221850727,5.963908007845198,5.910162108146937,5.921438700472814,5.882019395579448,5.894119657580108,5.900066369288295,5.897518101159166,5.929257813771653,5.910940784654372,5.92586841713517,5.899162074143121,5.9329142857478425,5.923976071464366,5.954242263283248,5.9777750604588835,5.930385418580457,5.9020313202695895,5.8839144522965485,5.850149791460959,5.7777776403935786,5.74587850011174,5.73204991679703,5.652662200156436,5.67792418841256,5.524498713,5.636070632,5.753141264
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O43293,DAPK3,DAPK3,27.67223621815239,5.950034977722812,6.129283800812885,6.096368738083726,6.1505517899797955,6.071991622428363,6.079255018353953,6.086314720872123,6.101379888717169,6.106824300948999,6.11906008110693,6.1160384345614105,6.146350950065907,6.14993757131083,6.147500848093601,6.142392451890872,6.134420419045895,6.123198611452541,6.118123636770667,6.127708080286729,6.138744087214072,6.133740362584195,6.141315150807871,6.140770469737897,6.14169610872916,6.11143324420258,6.108150466466493,6.100550424483771,6.055056402348532,6.081488218442472,6.071784751557229,6.0838879387862885,6.116814949640211,6.103582804384983,6.1432384672742275,6.134016669657082,6.151663817971364,6.111865919499091,6.161028681696748,6.165833660476531,6.211541376510569,6.181089367011382,6.168073649262331,6.154767035558907,6.1706404058147974,6.177082957051759,6.156099076683229,6.200344673411773,6.145497452313735,6.087158742776482,6.146372938692623,6.080856292333333,5.9775940135,5.773188027
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O60331,PIP5K1C,PIP5K1C,27.35899714824413,5.526409624947223,5.711446312507859,5.7234998578511505,5.797969855008173,5.783642709192014,5.754729070946014,5.760463653306568,5.772838043595841,5.787778931353266,5.795884828838568,5.811762583723858,5.81674727247379,5.833929505588701,5.862154143228419,5.869263505875301,5.845266974450967,5.829209179165858,5.815226164698243,5.809809801142188,5.8195724703700815,5.798199872502509,5.811534769266426,5.806076364547544,5.798358743365796,5.774012310378409,5.758765177680873,5.742387110187572,5.6856828221178635,5.710283535002578,5.681889720714897,5.679687256560046,5.6799679273127746,5.641765923851478,5.659110935084383,5.625610335404613,5.673259354038203,5.648391288334568,5.665571622184228,5.634580530329843,5.681594658781974,5.671875782534434,5.649994448412303,5.604772398267968,5.651559638094764,5.609489329138009,5.57513724528026,5.58091304681509,5.533560171284272,5.465338575541126,5.534447089333632,5.454775157666667,5.613579924,5.514159848
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O94806,PRKD3,PRKD3,28.032361755797748,5.7032781998652515,5.870856431513177,5.888999059582063,5.966779040773704,5.959978613034392,5.953729245514275,5.966352633716706,5.98494484314533,5.999017002695992,6.015642965234537,6.019556815216388,6.054919489418951,6.064898945885581,6.0689040445327205,6.060726968751508,6.052043560034442,6.026804069765103,6.024608682814134,5.948153677555043,5.962222272392118,5.944987115494909,5.957965597824514,5.975220726706659,5.996272550930215,5.973486655789877,5.951204387251454,5.953864346038545,5.894847413193873,5.907252293721628,5.867241888546963,5.871064249725042,5.882473515621635,5.866386540175046,5.9015298470824415,5.883075327349938,5.936151812202713,5.93159805509699,5.951708230202692,5.9492099122162045,6.013017790231648,6.008914985634083,5.994771405686922,5.994162078931188,5.987778286824307,5.974544912487813,5.93594433904879,6.000239455225492,6.025847031096407,6.018022087315688,6.052467932974045,6.061641237666667,5.993833869,5.651667738
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P07949,RET,RET,28.233501774293355,6.09408388622436,6.298468767495434,6.275647527642404,6.361160478195252,6.364449467546176,6.368733679828387,6.38523085173963,6.413008291994839,6.425774082990452,6.438120274512962,6.447887081089516,6.465356245229872,6.479305583865158,6.480610523461787,6.491538729191577,6.470707064170302,6.479177984823553,6.462642742735319,6.453473384253133,6.435079750112407,6.403199069812782,6.420763001000888,6.410657667504595,6.418413576421415,6.385912078022153,6.3617008635180525,6.35556356216687,6.275357237634826,6.298637767140219,6.2877524848214295,6.311077876671789,6.319401461975053,6.319271174450055,6.34238735464927,6.3484545741571266,6.369564639388078,6.319359888940318,6.360772586106579,6.342916558513684,6.4115630285503755,6.348241088438866,6.266235851725439,6.237205874609569,6.231085938270526,6.193076315427053,6.158622729855435,6.153188672926992,6.12360078508149,6.068378842097788,6.06495049643648,5.974828620666667,5.969845481,5.691690962
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P09619,PDGFRB,PDGFRB,28.44620030996636,6.387170624316104,6.473675677271057,6.450262561139117,6.498467709128468,6.539252764416803,6.5063711569463205,6.5231912453919865,6.55504273985703,6.579756591628643,6.58965198889293,6.599654511337742,6.600938897418681,6.62529259691047,6.643581944333231,6.653172645469981,6.653641807192876,6.675521058738629,6.653353129814702,6.680620174738991,6.6674006213061645,6.637567928012412,6.658856829464245,6.6402903582047985,6.657601903478292,6.668970202908578,6.682595078777139,6.710412463176292,6.610051904067688,6.658163124230395,6.644569122378275,6.642109653026743,6.6809549236188674,6.697122419981671,6.728003369589868,6.750484685673546,6.771187890433187,6.724035614105728,6.713498003878409,6.66450218413697,6.706865353789611,6.5810736117734265,6.520741128837879,6.5157869314595045,6.506970818705455,6.4940695028060835,6.471078728156844,6.43608185791555,6.403385167568142,6.35303643108177,6.31376943061578,6.208519798333334,6.2354722225,6.562944445
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P11802,CDK4,CDK4-cyclinD1,27.934174065674988,5.931674749324327,6.11285390747768,5.911123552722341,5.989346023776787,5.995251044670191,5.9838637731841535,5.994392151337008,6.0159185459312905,6.041891347961792,6.057997796620016,6.056774045122062,6.07704892758381,6.106549290378216,6.065518547637671,6.051255587320688,6.050474060671233,6.051925189338022,6.049528250152968,6.049868552059891,6.058144649044664,6.055562036894502,6.080462915983232,6.102170296419239,6.086992262966547,6.058112999275737,6.063541292923795,6.048439563032083,5.966858892379472,5.978139220074651,5.951785574943667,5.954242077601634,5.966370035674436,5.955064442135123,5.973307034356566,5.95173413063849,5.961224837896184,5.959602972360665,5.993501587324033,6.004258426478969,6.029863579441752,6.031049777860348,5.981015632932044,5.9441363904713205,5.977560029518453,5.940098959596297,5.907898642045835,5.982592485367934,5.9060926162625895,5.823381819515108,5.997129281138872,5.9384879103333335,5.7619481655,5.800896331
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P22455,FGFR4,FGFR4,27.63956202155984,5.505684553967008,5.700063114961937,5.690861717216093,5.718830355082374,5.721255464369769,5.714165733669139,5.717575991832312,5.731324665567797,5.7453428383038725,5.74788095821987,5.7843445917478995,5.8053910829455955,5.821596467768076,5.821029396962278,5.825841802012593,5.817490649433977,5.804777864283544,5.802812202180309,5.827097153736744,5.8465029037050105,5.830156728059708,5.839286131163155,5.844787025964097,5.829218306829566,5.804346827754724,5.817641346745232,5.789648766995055,5.738997392648711,5.751690316354659,5.729813399972698,5.732279007639829,5.745523167078003,5.7315683178912415,5.765232596188419,5.741529983145704,5.735845132209355,5.7501078605746105,5.771476443540894,5.771333559776953,5.802111481403879,5.806556118434946,5.7741709776378585,5.729910248332209,5.71897127316543,5.684557050460157,5.637846806767676,5.657274834034493,5.599208723040242,5.51265941764829,5.66525818491169,5.546100148,5.5451712969999996,5.701342594
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P27361,MAPK3,ERK1,28.248586801389077,5.9277707415452845,6.0953967656524775,5.849557094390761,5.926548236278577,5.888314526814874,5.861947633227683,5.865854284998485,5.8839471259767135,5.911959793563553,5.919243798735453,5.934744705553317,5.969311991347578,6.001612695629005,6.01209865551973,6.0279362364304925,6.019822979494453,6.016452924886194,5.990395711688589,5.99894185082748,6.016274263047181,5.985864261927398,6.003555212615577,6.025641660996558,6.03130031636311,6.003727853134252,6.018345396263767,6.011229040569833,5.9372415575148265,5.9456709878154195,5.923722380724192,5.931086370451941,5.940205632745211,5.926516377161649,5.963941883224852,5.950474206499844,5.953231012416502,5.968959366146884,5.994775734323715,5.934781649945296,5.961233244655674,6.004858378859957,6.085371656848286,6.028185171107222,5.981133688217944,5.930719585477279,5.870561833661939,5.972362892684758,5.90178144146555,5.80135440975866,6.03985418756238,5.928536273333333,6.044897035,6.42079407
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P29323,EPHB2,EPHB2,27.952776649031406,5.6519057028701125,5.840770144204394,5.704793598012324,5.753696723762455,5.738466044655566,5.7338007945025575,5.746022066726016,5.760041742089625,5.7853009230134935,5.798828884241073,5.849378339666098,5.846760803170002,5.875704249415102,5.840958340650479,5.852249349385107,5.846050200684715,5.8422343682707885,5.833708906278311,5.850617719485383,5.873363267784923,5.868990381960224,5.8958111669133615,5.881159701963703,5.861706058695827,5.829090535547407,5.815945921103021,5.8209342515142435,5.763081991957099,5.771143895635383,5.751948395234184,5.751373370936634,5.763253478706481,5.7406250729306,5.740844054632014,5.711859691191593,5.707668318480016,5.71347915697884,5.735727956025232,5.731070379760248,5.7975257681716945,5.7843399580310555,5.776624343366977,5.764641920036702,5.745111112040372,5.726000837935648,5.679445317677604,5.703804494251794,5.678420909960427,5.618649991952512,5.666196329463845,5.567246409666667,5.6864413395,5.792882679
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P51617,IRAK1,IRAK1,27.956715872658364,5.840304244981541,6.036303938059785,5.996437583904094,6.0763663355821755,6.079965648553241,6.0647058374605995,6.067499599959762,6.084269504306713,6.104880785088316,6.091575976613051,6.10166371521056,6.136477484621584,6.15391010801956,6.12637223572005,6.121573626379538,6.116225677073736,6.103573776454107,6.08719588135561,6.087162611977176,6.094399615051613,6.0724750382349955,6.092938055805357,6.108756778278137,6.096585214220742,6.0708120709180085,6.074306532456967,6.074656366992411,6.022100611876734,6.051854244351803,6.009099675124344,6.012915123964555,6.012255584144762,6.010484897675465,6.038044122378474,6.025876563345761,6.03801781686497,6.000671942033498,6.038361617773475,6.035340478958373,6.089975266526829,6.03644211395197,5.9933433129479665,5.995350614125055,5.96239567553756,5.97278037309914,5.968534919736532,5.957759620717053,5.952578724169895,5.943535569003874,5.9834528641138975,5.991958263666667,6.0441553455,5.985310691
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P78368,CSNK1G2,CSNK1G2,27.436219707896633,5.711335611091662,5.926226291565755,5.860626846302338,5.937839383228385,5.875346309416719,5.882561891383735,5.8864278039663676,5.904886625791724,5.920876820844562,5.930816986295575,5.939141829484341,5.961448083326422,5.971721327621393,5.967396885811928,5.969958252114798,5.944148390328345,5.929297498175057,5.927859742568809,5.952084867402701,5.970983868970813,5.96509417409114,5.973203186913196,5.983627170361615,5.986657376040335,5.954216626938278,5.957524587782604,5.956659128070849,5.906659171458189,5.887736418316517,5.880922263530401,5.891215857272015,5.912810318966197,5.9113879532026825,5.937151916892452,5.917169975676265,5.935575418769391,5.941616380697002,5.985909684155832,6.000522376432888,5.979407976106665,5.993550031961024,6.012313250374443,6.002023964044846,6.027599693749331,6.026382308587025,5.970633297160404,6.0334924047241,6.018710422178117,5.96299663661374,6.118913266634353,6.098160860666667,6.004347341,6.002694682
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q00526,CDK3,CDK3,27.994294841612305,5.975457021687819,6.143109366516282,5.925072726644052,5.978059698568949,5.985775202621377,5.971917266134322,5.976705301583988,5.997918019009727,6.028463352278507,6.0337006712621095,6.038962364754616,6.058207265799829,6.090289726473707,6.109931144635549,6.109209597062102,6.094642718037421,6.099224142849243,6.087993105150611,6.098214435472506,6.112653493773254,6.097683645099716,6.1133092935894515,6.137517882522931,6.113382465273695,6.101304926490029,6.063575507006545,6.04584888134012,5.97877360754551,6.007300255847331,5.9858197627839775,5.992505888768978,6.0135400791675675,5.9946191305565,6.020907244783076,6.00714146314008,6.023574599981195,6.025224005509501,6.065890837413934,6.067460206574863,6.076113108473067,6.102822639894073,6.119058956801911,6.1024554346929945,6.066437644862294,6.044551621901349,6.003326762139018,5.988894172692471,5.926918368141217,5.83879209176946,5.992084064753353,5.8678406396666665,6.0212208345,6.041441669
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q02156,PRKCE,PRKCE,28.125144779959218,5.956003336606375,6.151821806393048,6.09626421436154,6.144189662699847,6.110397614999844,6.070589248104007,6.080309221467922,6.101408052369399,6.10588893553196,6.128408157634959,6.138005058868015,6.162907948311663,6.193734163973378,6.165908735572713,6.146023421100218,6.127656071655487,6.107305900619148,6.082461914525236,6.105645317117628,6.136270243741981,6.106599881431132,6.1199942228946815,6.137922271375116,6.152188547087619,6.135379389056158,6.077313245007295,6.09935636519275,6.051655894623241,6.074247146408171,6.041194860095444,6.053454112231283,6.0775102082417956,6.0683535514914055,6.1050582537730556,6.090873654813743,6.108761246747839,6.054305180085947,6.095656792452489,6.078780345282655,6.113151154517131,6.118558066403064,6.024078532103319,6.009197398658166,5.986050233723983,5.991938279499767,5.957822151937237,5.899575741533751,5.84643406512271,5.767391568147252,5.75607364818615,5.581128223333334,5.531631935,5.17226387
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q08345,DDR1,DDR1,28.280805650547872,6.174738515048588,6.310163331112429,6.30740002387934,6.393548024356926,6.4321918615887,6.396662427184299,6.414045427762688,6.441238437061877,6.481198971824015,6.491215514888197,6.517188253006128,6.531178507167101,6.566018482243941,6.56296634430004,6.569701430051324,6.544259494000042,6.557800958702746,6.545039263111156,6.544672727661611,6.5416810723702365,6.516164959411759,6.5232713717901945,6.489550964671744,6.494442976827469,6.504675481545657,6.516860871123565,6.518402288572585,6.449467722748454,6.471263711658392,6.474375329654322,6.482633089559846,6.497757457267111,6.505025669517926,6.5516063383280745,6.564986424029551,6.597187430920083,6.575196157856558,6.615817715721078,6.5700281367691495,6.612997555966945,6.621063817964403,6.571230626878103,6.534817320230658,6.490063218953724,6.429900351917191,6.39642718340684,6.353384599150333,6.297993532342055,6.219250568810466,6.249515589542785,6.156278185666667,6.084913866000001,6.213827732
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q6P3R8,NEK5,NEK5,27.88349922464149,5.693563633012274,5.888655325778145,5.832047253734578,5.90868819880927,5.845600202866603,5.83966439640549,5.84539975164816,5.859925354944859,5.876801465932647,5.891780481067479,5.898535409923543,5.899311453817705,5.918896939460179,5.929204282946684,5.933966610714548,5.921396574154405,5.889141670753172,5.881944956051871,5.899525405680348,5.917487293482772,5.897145900861037,5.9075253459164125,5.900155083066532,5.890374852502084,5.872381481553879,5.880592456805821,5.864227870020851,5.823671326560115,5.8439004196225195,5.794603718641874,5.801456485280439,5.81604876642955,5.807812041021434,5.816014644519819,5.790901074231388,5.8086456116886875,5.812515083376257,5.84438624968688,5.849534572999339,5.901786359142148,5.8726717136915445,5.87839077541584,5.858733573180916,5.877966930499008,5.866225754139889,5.832482223407375,5.853069323166461,5.8051092770275385,5.7384307724330466,5.796650988362256,5.6851387540000005,5.888321581,5.864643162
